IDX,f_NationCodeStr,SetNo,Name,Memo,SetAbil01,SetAbil02,NeedItem01,NeedItem02,NeedItem03,NeedItem04,NeedItem05,NeedItem06,NeedItem07,NeedItem08,NeedItem09,NeedItem10
2635,0,1039229,999,[캐쉬] LV1 전통있는 귀족 세트[용족],7613,0,390003072,390003082,390003092,390003102,390003112,0,0,0,0,0
2636,0,1039230,999,[캐쉬] LV1 전통있는 귀족 세트[용족],7613,0,390003262,390003272,390003282,390003292,390003302,0,0,0,0,0
2637,0,1039231,999,[캐쉬] LV1 근위복 세트[용족],7622,0,390002912,390002922,390002932,390002942,390002952,390002962,0,0,0,0
2638,0,1039232,999,[캐쉬] LV1 위엄있는 세트[용족],7636,0,390002972,390002982,390002992,390003002,390003012,0,0,0,0,0
2639,0,1039233,999,[캐쉬] LV1 인자한 세트 [용족],7636,0,390003162,390003172,390003182,390003192,390003202,0,0,0,0,0
2640,0,1039234,999,[캐쉬] LV1 쾌걸 레드 세트[용족],7508,0,393000422,393000432,393000442,393000452,393000462,393000472,0,0,0,0
2641,0,1039235,999,[캐쉬] LV1 파리스 세트[용족],7636,0,390001452,390001462,390001472,390001482,390001492,0,0,0,0,0
2642,0,1039236,999,[캐쉬] LV1 푸른 파도 세트[용족],7610,0,390002182,390002192,390002202,390002212,0,0,0,0,0,0
2643,0,1039237,999,[캐쉬] LV1 포도 스파클링 세트[용족],7610,0,390002392,390002402,390002412,390002422,0,0,0,0,0,0
2644,0,1039238,999,[캐쉬] LV1 파일럿 세트[용족],7613,0,393000322,393000332,393000342,393000352,394000082,0,0,0,0,0
2645,0,1039239,999,[캐쉬] LV1 큐티 메이드 블루 세트 [용족],7611,0,390001552,390001562,390001572,390001582,390001592,0,0,0,0,0
2646,0,1039240,999,[캐쉬] LV1 아이돌 엘레강스 세트 [용족],27637,0,399001652,399001662,399001672,399001682,399001692,0,0,0,0,0
2647,0,1039241,999,[캐쉬] LV1 아이들 뮤지션 세트 [용족],27637,0,399001252,399001262,399001272,399001282,399001292,0,0,0,0,0
2648,0,1039242,999,[캐쉬] LV1 큐티 메이드 레드 세트 [용족],7612,0,390001602,390001612,390001622,390001632,390001642,0,0,0,0,0
2649,0,1039243,999,[캐쉬] LV1 하이엘프족 세트 [용족],7621,0,393000662,393000672,393000682,393000692,393000702,393000712,0,0,0,0
2650,0,1039244,999,[캐쉬] LV1 레드스쿨룩 세트 [용족],7609,0,393005212,393005222,393005232,0,0,0,0,0,0,0
2651,0,1039245,999,[캐쉬] LV1 큐티 메이드 블랙 세트 [용족],7636,0,390001502,390001512,390001522,390001532,390001542,0,0,0,0,0
2652,0,1039246,999,[캐쉬] LV1 아이들 최상급 선장 세트 [용족],27641,0,399001102,399001112,399001122,399001132,399001142,0,0,0,0,0
2653,0,1039247,999,[캐쉬] LV1 아이들 최상급 여선장 세트 [용족],27641,0,399001502,399001512,399001522,399001532,399001542,0,0,0,0,0
2654,0,1039248,999,[캐쉬] LV1 체크무늬 정장 커플 세트 [인간],7605,0,278000672,278000682,278000692,0,0,0,0,0,0,0
2655,0,1039253,999,[캐쉬] LV1 핑크 교복 코스튬 3종,7609,0,391301012,391301022,391301032,0,0,0,0,0,0,0
2656,0,1039254,999,[캐쉬] LV1 타락천사 세트,7664,0,394001452,394001462,394001472,394001482,394001492,394001502,394001512,0,0,0
2657,0,1039331,999,[캐쉬] LV1 (일본/스페샬)세기의 마술사 세트,7645,0,393003992,393004002,393004012,393004022,393004032,393004042,0,0,0,0
2658,0,1039345,999,[캐쉬]공룡시대 디노 세트(용족),7638,0,391301142,391301152,391301162,391301172,391301182,0,0,0,0,0
2659,0,1039346,999,[캐쉬]블랙 모노 세트(용족),7614,0,390004312,390004322,390004332,390004342,390004352,0,0,0,0,0
2660,0,1039347,999,[캐쉬]조련사 세트(용족),7621,0,393000842,393000852,393000862,393000872,393000882,393000892,0,0,0,0
2661,0,1039348,999,[캐쉬]어느 장군 세트(용족),7538,0,393000482,393000492,393000502,393000512,393000522,393000532,0,0,0,0
2662,0,1039349,999,[캐쉬]탐정 세트(용족),7666,0,393000602,393000612,393000622,393000632,393000642,393000652,0,0,0,0
2663,0,1039350,999,[캐쉬]동방의 수렵 세트(용족),7666,0,393000722,393000732,393000742,393000752,393000762,393000772,0,0,0,0
2664,0,1039351,999,[캐쉬]토끼 토스튬 세트(용족),7052,0,393007982,393007992,393008002,393008012,393008022,393008032,0,0,0,0
2665,0,1039352,999,[캐쉬]일본 전통 갑옷 레드 세트(용족),7502,0,399628282,399628292,399628302,399628312,399628322,399628332,0,0,0,0
2666,0,1039353,999,[캐쉬]일본 검도복 블랙 세트(용족),7504,0,399628342,399628352,399628362,399628372,399628382,399628392,0,0,0,0
2667,0,1039354,999,[캐쉬]가죽 망사 세트(용족),7665,0,393004402,393004412,393004422,393004432,393004442,0,0,0,0,0
2668,0,1039355,999,[캐쉬]오렌지 캔디팝 세트(용족),7604,0,393007622,393007632,0,0,0,0,0,0,0,0
2669,0,1039356,999,[캐쉬]무도가 블루 세트(용족),7606,0,390004192,390004202,390004212,390004222,0,0,0,0,0,0
2670,0,1039357,999,[캐쉬]무도가 그린 세트(용족),7606,0,390004232,390004242,390004252,390004262,0,0,0,0,0,0
2671,0,1039359,999,[캐쉬]야구복 세트(용족),17538,0,399607582,399607592,399607602,399607612,399607622,0,0,0,0,0
2672,0,1039361,999,[캐쉬]농구복 세트(용족),7605,0,399607242,399607252,399607262,0,0,0,0,0,0,0
2673,0,1039362,999,[캐쉬]물의 수호자 세트(인간),7660,0,293008202,293008212,293008222,293008232,293008242,293008252,293008262,0,0,0
2674,0,1039363,999,[캐쉬]물의 수호자 세트(용족),7660,0,393008202,393008212,393008222,393008232,393008242,393008252,393008262,0,0,0
2675,0,1039364,999,[캐쉬]불의 수호자 세트(인간),7660,0,293008272,293008282,293008292,293008302,293008312,293008322,293008332,0,0,0
2676,0,1039365,999,[캐쉬]불의 수호자 세트(용족),7660,0,393008272,393008282,393008292,393008302,393008312,393008322,393008332,0,0,0
2677,0,1039367,999,[캐쉬][베스트]악마 세트(인간)-남,7664,0,299627632,299627642,299627652,299627662,299627672,299627682,299627692,0,0,0
2678,0,1039368,999,[캐쉬][베스트]악마 세트(용족)-남,7664,0,399627632,399627642,399627652,399627662,399627672,399627682,399627692,0,0,0
2679,0,1039369,999,[캐쉬][베스트]천사 세트(인간)-남,7664,0,299627702,299627712,299627722,299627732,299627742,299627752,299627762,0,0,0
2680,0,1039370,999,[캐쉬][베스트]천사 세트(용족)-남,7664,0,399627702,399627712,399627722,399627732,399627742,399627752,399627762,0,0,0
2681,0,1039371,999,[캐쉬][베스트]전통있는 귀족 세트(인간)-남,17622,0,299627772,299627782,299627792,299627802,299627812,0,0,0,0,0
2682,0,1039372,999,[캐쉬][베스트]전통있는 귀족 세트(용족)-남,17622,0,399627772,399627782,399627792,399627802,399627812,0,0,0,0,0
2683,0,1039373,999,[캐쉬][베스트]깜직호피캐쥬얼 세트(인간)-남,17622,0,299627822,299627832,299627842,299627852,299627862,0,0,0,0,0
2684,0,1039374,999,[캐쉬][베스트]깜찍호피캐쥬얼 세트(용족)-남,17622,0,399627822,399627832,399627842,399627852,399627862,0,0,0,0,0
2685,0,1039375,999,[캐쉬][베스트]큐티 메이드 세트(인간)-남,17622,0,299627872,299627882,299627892,299627902,299627912,0,0,0,0,0
2686,0,1039376,999,[캐쉬][베스트]큐티 메이드 세트(용족)-남,17622,0,399627872,399627882,399627892,399627902,399627912,0,0,0,0,0
2687,0,1039377,999,[캐쉬][베스트]하이엘프족 세트(인간)-남,7621,0,299627922,299627932,299627942,299627952,299627962,299627972,0,0,0,0
2688,0,1039378,999,[캐쉬][베스트]하이엘프족 세트(용족)-남,7621,0,399627922,399627932,399627942,399627952,399627962,399627972,0,0,0,0
2689,0,1039379,999,[캐쉬][베스트]아이돌 하늘색 체크 세트(인간)-남,17538,0,299627982,299627992,299628002,299628012,299628022,0,0,0,0,0
2690,0,1039380,999,[캐쉬][베스트]아이돌 하늘색 체크 세트(용족)-남,17538,0,399627982,399627992,399628002,399628012,399628022,0,0,0,0,0
2691,0,1039381,999,[캐쉬][베스트]아이돌 노랑색 자켓 세트(인간)-남,17538,0,299628032,299628042,299628052,299628062,299628072,0,0,0,0,0
2692,0,1039382,999,[캐쉬][베스트]아이돌 노랑색 자켓 세트(용족)-남,17538,0,399628032,399628042,399628052,399628062,399628072,0,0,0,0,0
2693,0,1039383,999,[캐쉬][베스트]무법자 세트(인간)-남,38707,0,299628082,299628092,299628102,299628112,299628122,299628132,0,0,0,0
2694,0,1039384,999,[캐쉬][베스트]무법자 세트(용족)-남,38707,0,399628082,399628092,399628102,399628112,399628122,399628132,0,0,0,0
2695,0,1039385,999,[캐쉬][베스트]샤이니 펑크룩 세트(인간)-남,7606,0,299628142,299628152,299628162,299628172,0,0,0,0,0,0
2696,0,1039386,999,[캐쉬][베스트]샤이니 펑크룩 세트(용족)-남,7606,0,399628142,399628152,399628162,399628172,0,0,0,0,0,0
2697,0,1039387,999,[캐쉬][베스트]시계탑 근위병 제복 세트(인간)-남,17645,0,299628182,299628192,299628202,299628212,299628222,0,0,0,0,0
2698,0,1039388,999,[캐쉬][베스트]시계탑 근위병 제복 세트(용족)-남,17645,0,399628182,399628192,399628202,399628212,399628222,0,0,0,0,0
2699,0,1039389,999,[캐쉬][베스트]영국 경찰 가죽 세트(인간)-남,17622,0,299628232,299628242,299628252,299628262,299628272,0,0,0,0,0
2700,0,1039390,999,[캐쉬][베스트]영국 경찰 가죽 세트(용족)-남,17622,0,399628232,399628242,399628252,399628262,399628272,0,0,0,0,0
2701,0,1039391,999,[캐쉬][베스트]왕실 근위병 세트(인간)-남,17622,0,299628282,299628292,299628302,299628312,299628322,0,0,0,0,0
2702,0,1039392,999,[캐쉬][베스트]왕실 근위병 세트(용족)-남,17622,0,399629032,399629042,399629052,399629062,399629072,0,0,0,0,0
2703,0,1039393,999,[캐쉬][베스트]악마 세트(인간)-여,7664,0,299628332,299628342,299628352,299628362,299628372,299628382,299628392,0,0,0
2704,0,1039394,999,[캐쉬][베스트]악마 세트(용족)-여,7664,0,399629082,399629092,399629102,399629112,399629122,399629132,399629142,0,0,0
2705,0,1039395,999,[캐쉬][베스트]천사 세트(인간)-여,7664,0,299628402,299628412,299628422,299628432,299628442,299628452,299628462,0,0,0
2706,0,1039396,999,[캐쉬][베스트]천사 세트(용족)-여,7664,0,399628402,399628412,399628422,399628432,399628442,399628452,399628462,0,0,0
2707,0,1039397,999,[캐쉬][베스트]전통있는 귀족 세트(인간)-여,17622,0,299628472,299628482,299628492,299628502,299628512,0,0,0,0,0
2708,0,1039398,999,[캐쉬][베스트]전통있는 귀족 세트(용족)-여,17622,0,399628472,399628482,399628492,399628502,399628512,0,0,0,0,0
2709,0,1039399,999,[캐쉬][베스트]깜직호피캐쥬얼 세트(인간)-여,17622,0,299628522,299628532,299628542,299628552,299628562,0,0,0,0,0
2710,0,1039400,999,[캐쉬][베스트]깜찍호피캐쥬얼 세트(용족)-여,17622,0,399628522,399628532,399628542,399628552,399628562,0,0,0,0,0
2711,0,1039401,999,[캐쉬][베스트]큐티 메이드 세트(인간)-여,17622,0,299628572,299628582,299628592,299628602,299628612,0,0,0,0,0
2712,0,1039402,999,[캐쉬][베스트]큐티 메이드 세트(용족)-여,17622,0,399628572,399628582,399628592,399628602,399628612,0,0,0,0,0
2713,0,1039403,999,[캐쉬][베스트]하이엘프족 세트(인간)-여,7621,0,299628622,299628632,299628642,299628652,299628662,299628672,0,0,0,0
2714,0,1039404,999,[캐쉬][베스트]하이엘프족 세트(용족)-여,7621,0,399628622,399628632,399628642,399628652,399628662,399628672,0,0,0,0
2715,0,1039405,999,[캐쉬][베스트]아이돌 하늘색 체크 세트(인간)-여,17538,0,299628682,299628692,299628702,299628712,299628722,0,0,0,0,0
2716,0,1039406,999,[캐쉬][베스트]아이돌 하늘색 체크 세트(용족)-여,17538,0,399628682,399628692,399628702,399628712,399628722,0,0,0,0,0
2717,0,1039407,999,[캐쉬][베스트]아이돌 노랑색 자켓 세트(인간)-여,17538,0,299628732,299628742,299628752,299628762,299628772,0,0,0,0,0
2718,0,1039408,999,[캐쉬][베스트]아이돌 노랑색 자켓 세트(용족)-여,17538,0,399628732,399628742,399628752,399628762,399628772,0,0,0,0,0
2719,0,1039409,999,[캐쉬][베스트]무법자 세트(인간)-여,38707,0,299628782,299628792,299628802,299628812,299628822,299628832,0,0,0,0
2720,0,1039410,999,[캐쉬][베스트]무법자 세트(용족)-여,38707,0,399628782,399628792,399628802,399628812,399628822,399628832,0,0,0,0
2721,0,1039411,999,[캐쉬][베스트]샤이니 펑크룩 세트(인간)-여,7606,0,299628842,299628852,299628862,299628872,0,0,0,0,0,0
2722,0,1039412,999,[캐쉬][베스트]샤이니 펑크룩 세트(용족)-여,7606,0,399628842,399628852,399628862,399628872,0,0,0,0,0,0
2723,0,1039413,999,[캐쉬][베스트]시계탑 근위병 제복 세트(인간)-여,17645,0,299628882,299628892,299628902,299628912,299628922,0,0,0,0,0
2724,0,1039414,999,[캐쉬][베스트]시계탑 근위병 제복 세트(용족)-여,17645,0,399628882,399628892,399628902,399628912,399628922,0,0,0,0,0
2725,0,1039415,999,[캐쉬][베스트]영국 경찰 가죽 세트(인간)-여,17622,0,299628932,299628942,299628952,299628962,299628972,0,0,0,0,0
2726,0,1039416,999,[캐쉬][베스트]영국 경찰 가죽 세트(용족)-여,17622,0,399628932,399628942,399628952,399628962,399628972,0,0,0,0,0
2727,0,1039417,999,[캐쉬][베스트]왕실 근위병 세트(인간)-여,17622,0,299628982,299628992,299629002,299629012,299629022,0,0,0,0,0
2728,0,1039418,999,[캐쉬][베스트]왕실 근위병 세트(용족)-여,17622,0,399628982,399628992,399629002,399629012,399629022,0,0,0,0,0
2729,0,1039593,999,[신년]뱀 컨셉 아이템,38706,0,394004312,394004322,394004332,394004342,394004352,394004362,0,0,0,0
2730,0,1039594,999,영문 요청 큐피트 세트 아이템,38706,0,294004312,294004322,294004332,294004342,294004352,294004362,0,0,0,0
2731,0,1039606,999,[캐쉬]제우스 세트(고급),7622,0,399629392,399629402,399629412,399629422,399629432,399629442,0,0,0,0
2732,0,1039607,999,[캐쉬]아폴론 세트(고급),7622,0,399629452,399629462,399629472,399629482,399629492,399629502,0,0,0,0
2733,0,1039608,999,[캐쉬]포세이돈 세트(고급),7622,0,399629512,399629522,399629532,399629542,399629552,399629562,0,0,0,0
2734,0,1039609,999,[캐쉬]하데스 세트(고급),7622,0,399629572,399629582,399629592,399629602,399629612,399629622,0,0,0,0
2735,0,1039610,999,[캐쉬]제우스 세트(스폐셜),7660,0,399629632,399629642,399629652,399629662,399629672,399629682,399629692,0,0,0
2736,0,1039611,999,[캐쉬]아폴론 세트(스폐셜),7660,0,399629702,399629712,399629722,399629732,399629742,399629752,399629762,0,0,0
2737,0,1039612,999,[캐쉬]포세이돈 세트(스폐셜),7660,0,399629772,399629782,399629792,399629802,399629812,399629822,399629832,0,0,0
2738,0,1039613,999,[캐쉬]하데스 세트(스폐셜),7660,0,399629842,399629852,399629862,399629872,399629882,399629892,399629902,0,0,0
2739,0,1039614,999,[캐쉬]제우스 세트(유물),39574,0,399629912,399629922,399629932,399629942,399629952,399629962,399629972,0,0,0
2740,0,1039615,999,[캐쉬]아폴론 세트(유물),39575,0,399629982,399629992,399630002,399630012,399630022,399630032,399630042,0,0,0
2741,0,1039616,999,[캐쉬]포세이돈 세트(유물),39576,0,399630052,399630062,399630072,399630082,399630092,399630102,399630112,0,0,0
2742,0,1039617,999,[캐쉬]하데스 세트(유물),39577,0,399630122,399630132,399630142,399630152,399630162,399630172,399630182,0,0,0
2743,0,1039618,999,[캐쉬] LV1 (일본)푸른 용맹의 기사(레어),7502,0,393005032,393005042,393005052,393005062,393005072,393005082,0,0,0,0
2744,0,1039619,999,[캐쉬] LV1 RED 산타세트 (기존이미지공유),7665,0,394000642,394000652,394000662,394000672,394000682,0,0,0,0,0
2745,0,1039620,999,[캐쉬] LV1 GREEN 산타세트,7665,0,394000692,394000702,394000712,394000722,394000732,0,0,0,0,0
2746,0,1039621,999,[캐쉬] LV1 WHITE 산타세트,7665,0,394000872,394000882,394000892,394000902,394000912,0,0,0,0,0
2747,0,1039622,999,[캐쉬] LV1 일본 전통예복,7500,0,399629262,399629292,399629272,399629252,399629282,0,0,0,0,0
2748,0,1039623,999,[캐쉬] LV1 (일본/일반)일본 기모노,7606,0,399629152,399629182,399629172,399629162,0,0,0,0,0,0
2749,0,1039624,999,[캐쉬] LV1 일본 전통갑옷(블랙),7503,0,399629232,399629212,399629192,399629242,399629222,399629202,0,0,0,0
2750,0,1039625,999,[캐쉬] LV1 일본 검도복(화이트),7505,0,394001247,394001252,394001262,394001272,394001282,394001292,0,0,0,0
2751,0,1039626,999,[캐쉬] LV1 아이돌 상급 여 2,27637,0,399001602,399001612,399001622,399001632,399001642,0,0,0,0,0
2752,0,1039627,999,[캐쉬] LV1 무도가(레드) 사망유희,7524,0,393002742,393002752,393002762,393002772,0,0,0,0,0,0
2753,0,1039628,999,[캐쉬] LV1 무도가(블랙) 사망유희,7525,0,393002782,393002792,393002802,393002812,0,0,0,0,0,0
2754,0,1039629,999,[캐쉬] LV1 (일본/스페샬)여성용 전투 세트,7634,0,393001712,393001722,393001732,393001742,0,0,0,0,0,0
2755,0,1039630,999,[캐쉬] LV1 (일본/스페샬)진홍의 도복 세트,7634,0,393001982,393001992,393002002,393002012,0,0,0,0,0,0
2756,0,1039631,999,[캐쉬] LV1 (일본/일반)검은 도복 세트,7606,0,393002062,393002072,393002082,393002092,0,0,0,0,0,0
2757,0,1039632,999,[캐쉬] LV1 (일본)마법사 세트(레어),7503,0,393000902,393000912,393000922,393000932,393000942,393000952,0,0,0,0
2758,0,1039633,999,[캐쉬] LV1 (일본/고급) 우주복 세트,7614,0,393000132,393000142,393000152,393000162,393000172,0,0,0,0,0
2759,0,1039634,999,[캐쉬] LV1 (일본/스페샬)스켈레톤변신,7615,0,393000272,393000282,393000292,393000302,393000312,0,0,0,0,0
2760,0,1039635,999,[캐쉬] LV1 공룡시대 원주민 신석기 호피옷(남),7665,0,391301842,391301852,391301862,391301872,391301882,0,0,0,0,0
2761,0,1039636,999,[캐쉬] LV1 공룡시대 원주민 하얀알,7609,0,391301942,391301952,391301962,0,0,0,0,0,0,0
2762,0,1039637,999,[캐쉬] LV1 크리스마스-눈의왕 세트,27641,0,394004012,394004022,394004032,394004042,394004052,0,0,0,0,0
2763,0,1039638,999,[캐쉬] LV1 크리스마스-눈의여왕 세트,27641,0,394004112,394004122,394004132,394004142,394004152,0,0,0,0,0
2764,0,1039639,999,[캐쉬] LV1 쉬크 메이드 블랙 세트 (고급),7615,0,390001802,390001812,390001822,390001832,390001842,0,0,0,0,0
2765,0,1039640,999,[캐쉬] LV1 클래식웨이트드레스 라이트그레이 세트 (고급),7612,0,390001952,390001962,390001972,390001982,390001992,0,0,0,0,0
2766,0,1039641,999,[캐쉬] LV1 클래식웨이트드레스 베리 세트 (고급),7611,0,390002002,390002012,390002022,390002032,390002042,0,0,0,0,0
2767,0,1039642,999,[캐쉬] LV1 클래식웨이트드레스 블랙 세트 (스페셜),7639,0,390002052,390002062,390002072,390002082,390002092,0,0,0,0,0
2768,0,1039643,999,[캐쉬] LV1 [코스튬/스페셜] 트로피칼 카라멜 세트(여자),7634,0,390002352,390002362,390002372,390002382,0,0,0,0,0,0
2769,0,1039644,999,"[캐쉬] LV1 [가장무도회] 왕,왕비 코스튬 (스페셜)",7636,0,390002722,390002732,390002742,390002752,390002762,0,0,0,0,0
2770,0,1039645,999,[캐쉬] LV1 무도가(화이트) 사망유희,7610,0,393002822,393002832,393002842,393002852,0,0,0,0,0,0
2771,0,1039646,999,[캐쉬] LV1 공룡시대 적색공룡 (트리케라),7638,0,391301192,391301202,391301212,391301222,391301232,0,0,0,0,0
2772,0,1039647,999,[캐쉬] LV1 공룡시대 원시투사(남),7614,0,391301342,391301352,391301362,391301372,391301382,0,0,0,0,0
2773,0,1039648,999,[캐쉬] LV1 공룡시대 원시투사(여),7614,0,391301392,391301402,391301412,391301422,391301432,0,0,0,0,0
2774,0,1039649,999,[캐쉬] LV1 공룡시대 청녹색 (티라노),7638,0,391301242,391301252,391301262,391301272,391301282,0,0,0,0,0
2775,0,1039650,999,[캐쉬] LV1 공룡시대 원주민 발자국알,7609,0,391301972,391301982,391301992,0,0,0,0,0,0,0
2776,0,1039653,999,[캐쉬] 붉은 도복 세트,7610,0,293001952,293001962,293001942,293001972,0,0,0,0,0,0
2777,0,1039654,999,[캐쉬] 백색 도복 세트,7610,0,293002022,293002032,293002042,293002052,0,0,0,0,0,0
