f_NationCodeStr,BagGroupNo,Memo,SuccessRateNo,BagNo01,BagNo02,BagNo03,BagNo04,BagNo05,BagNo06,BagNo07,BagNo08,BagNo09,BagNo10
0,350200104,[아케이드] 망각의 협곡도둑(소환사보조무기종합)보조무기,1,0,0,0,0,0,0,0,0,0,0
0,350200105,[아케이드] 수염고래 해안가도둑(소환사보조무기종합)보조무기,1,340200001,0,0,0,0,0,0,0,0,0
0,350200106,[아케이드] 스티븐 무역항도둑(소환사보조무기종합)보조무기,1,340200002,0,0,0,0,0,0,0,0,0
0,350200107,[아케이드] 칼리곤 선단도둑(소환사보조무기종합)보조무기,1,340200003,0,0,0,0,0,0,0,0,0
0,350200108,[아케이드] 미리내 신전도둑(소환사보조무기종합)보조무기,1,340200004,0,0,0,0,0,0,0,0,0
0,350200109,[아케이드] 스카이피 신전도둑(소환사보조무기종합)보조무기,1,340200005,0,0,0,0,0,0,0,0,0
0,350200110,[아케이드] 위험한 동굴도둑(소환사보조무기종합)보조무기,1,340200006,0,0,0,0,0,0,0,0,0
0,350200111,[아케이드] 악마의 숨결도둑(소환사보조무기종합)보조무기,1,340200007,0,0,0,0,0,0,0,0,0
0,350200112,[아케이드] 이글거리는늪지대도둑(소환사보조무기종합)보조무기,1,340200008,0,0,0,0,0,0,0,0,0
0,350200113,[아케이드] 샬바론도둑(소환사보조무기종합)보조무기,1,340200009,0,0,0,0,0,0,0,0,0
0,350200114,[아케이드] 라미에타도둑(소환사보조무기종합)보조무기,1,340200010,0,0,0,0,0,0,0,0,0
0,350200115,[아케이드] 솔방울언덕도둑(소환사보조무기종합)보조무기,1,340200011,0,0,0,0,0,0,0,0,0
0,350200116,[아케이드] 신들의안식처도둑(소환사보조무기종합)보조무기,1,340200012,0,0,0,0,0,0,0,0,0
0,350200117,[아케이드] 잊혀진 마을도둑(소환사보조무기종합)보조무기,1,340200013,0,0,0,0,0,0,0,0,0
0,350200118,[아케이드] 잠자는 마을도둑(소환사보조무기종합)보조무기,1,340200014,0,0,0,0,0,0,0,0,0
0,350200119,[아케이드] 유혹의 설원도둑(소환사보조무기종합)보조무기,1,340200015,0,0,0,0,0,0,0,0,0
0,350200120,[아케이드] 얼음 협곡도둑(소환사보조무기종합)보조무기,1,340200016,0,0,0,0,0,0,0,0,0
0,350200121,[아케이드] 바티카 구릉도둑(소환사보조무기종합)보조무기,1,340200017,0,0,0,0,0,0,0,0,0
0,350200122,[아케이드] 영혼의 안식처도둑(소환사보조무기종합)보조무기,1,340200018,0,0,0,0,0,0,0,0,0
0,350200123,[아케이드] 하얀 추적자 언덕도둑(소환사보조무기종합)보조무기,1,340200019,0,0,0,0,0,0,0,0,0
0,350200124,[아케이드] 곰발톱 광산도둑(소환사보조무기종합)보조무기,1,340200020,0,0,0,0,0,0,0,0,0
0,350200125,[아케이드] 살얼음 고개도둑(소환사보조무기종합)보조무기,1,340200021,0,0,0,0,0,0,0,0,0
0,350200126,[아케이드] 드래곤 계곡도둑(소환사보조무기종합)보조무기,1,340200022,0,0,0,0,0,0,0,0,0
0,350200127,[아케이드] 세상의 끝도둑(소환사보조무기종합)보조무기,1,340200023,0,0,0,0,0,0,0,0,0
0,369000105,[슈퍼반클][일반] 본드래곤(신규_1208),179000105,369000105,340100021,540010370,590810,590820,590830,590840,540390,100010,570270
0,420100041,[아케이드] 용자의 길도둑(매니악)무기,1,420100041,0,0,0,0,0,0,0,0,0
0,420100042,[아케이드] 숙련된 용자의 길도둑(매니악)무기,1,420100042,0,0,0,0,0,0,0,0,0
0,420100043,[아케이드] 배신자의 고개도둑(매니악)무기,1,420100043,0,0,0,0,0,0,0,0,0
0,420100044,[아케이드] 망각의 협곡도둑(매니악)무기,1,420100044,0,0,0,0,0,0,0,0,0
0,420100045,[아케이드] 수염고래 해안가도둑(매니악)무기,1,420100045,0,0,0,0,0,0,0,0,0
0,420100046,[아케이드] 스티븐 무역항도둑(매니악)무기,1,420100046,0,0,0,0,0,0,0,0,0
0,420100047,[아케이드] 칼리곤 선단도둑(매니악)무기,1,420100047,0,0,0,0,0,0,0,0,0
0,420100048,[아케이드] 미리내 신전도둑(매니악)무기,1,420100048,0,0,0,0,0,0,0,0,0
0,420100049,[아케이드] 스카이피 신전도둑(매니악)무기,1,420100049,0,0,0,0,0,0,0,0,0
0,420100050,[아케이드] 위험한 동굴도둑(매니악)무기,1,420100050,0,0,0,0,0,0,0,0,0
0,420100051,[아케이드] 악마의 숨결도둑(매니악)무기,1,420100051,0,0,0,0,0,0,0,0,0
0,420100052,[아케이드] 이글거리는늪지대도둑(매니악)무기,1,420100052,0,0,0,0,0,0,0,0,0
0,420100053,[아케이드] 샬바론도둑(매니악)무기,1,420100053,0,0,0,0,0,0,0,0,0
0,420100054,[아케이드] 라미에타도둑(매니악)무기,1,420100054,0,0,0,0,0,0,0,0,0
0,420100055,[아케이드] 솔방울언덕도둑(매니악)무기,1,420100055,0,0,0,0,0,0,0,0,0
0,420100056,[아케이드] 신들의안식처도둑(매니악)무기,1,420100056,0,0,0,0,0,0,0,0,0
0,420100057,[아케이드] 잊혀진 마을도둑(매니악)무기,1,420100057,0,0,0,0,0,0,0,0,0
0,420100058,[아케이드] 잠자는 마을도둑(매니악)무기,1,420100058,0,0,0,0,0,0,0,0,0
0,420100059,[아케이드] 유혹의 설원도둑(매니악)무기,1,420100059,0,0,0,0,0,0,0,0,0
0,420100060,[아케이드] 얼음 협곡도둑(매니악)무기,1,420100060,0,0,0,0,0,0,0,0,0
0,420100061,[아케이드] 바티카 구릉도둑(매니악)무기,1,420100061,0,0,0,0,0,0,0,0,0
0,420100062,[아케이드] 영혼의 안식처도둑(매니악)무기,1,420100062,0,0,0,0,0,0,0,0,0
0,420100063,[아케이드] 하얀 추적자 언덕도둑(매니악)무기,1,420100063,0,0,0,0,0,0,0,0,0
0,420100064,[아케이드] 곰발톱 광산도둑(매니악)무기,1,420100064,0,0,0,0,0,0,0,0,0
0,420100065,[아케이드] 살얼음 고개도둑(매니악)무기,1,420100065,0,0,0,0,0,0,0,0,0
0,420100066,[아케이드] 드래곤 계곡도둑(매니악)무기,1,420100066,0,0,0,0,0,0,0,0,0
0,420100067,[아케이드] 세상의 끝도둑(매니악)무기,1,420100067,0,0,0,0,0,0,0,0,0
0,420100068,[아케이드] 용자의 길도둑(쉐도우)무기,1,420100068,0,0,0,0,0,0,0,0,0
0,420100069,[아케이드] 숙련된 용자의 길도둑(쉐도우)무기,1,420100069,0,0,0,0,0,0,0,0,0
0,420100070,[아케이드] 배신자의 고개도둑(쉐도우)무기,1,420100070,0,0,0,0,0,0,0,0,0
0,420100071,[아케이드] 망각의 협곡도둑(쉐도우)무기,1,420100071,0,0,0,0,0,0,0,0,0
0,420100072,[아케이드] 수염고래 해안가도둑(쉐도우)무기,1,420100072,0,0,0,0,0,0,0,0,0
0,420100073,[아케이드] 스티븐 무역항도둑(쉐도우)무기,1,420100073,0,0,0,0,0,0,0,0,0
0,420100074,[아케이드] 칼리곤 선단도둑(쉐도우)무기,1,420100074,0,0,0,0,0,0,0,0,0
0,420100075,[아케이드] 미리내 신전도둑(쉐도우)무기,1,420100075,0,0,0,0,0,0,0,0,0
0,420100076,[아케이드] 스카이피 신전도둑(쉐도우)무기,1,420100076,0,0,0,0,0,0,0,0,0
0,420100077,[아케이드] 위험한 동굴도둑(쉐도우)무기,1,420100077,0,0,0,0,0,0,0,0,0
0,420100078,[아케이드] 악마의 숨결도둑(쉐도우)무기,1,420100078,0,0,0,0,0,0,0,0,0
0,420100079,[아케이드] 이글거리는늪지대도둑(쉐도우)무기,1,420100079,0,0,0,0,0,0,0,0,0
0,420100080,[아케이드] 샬바론도둑(쉐도우)무기,1,420100080,0,0,0,0,0,0,0,0,0
0,420100081,[아케이드] 라미에타도둑(쉐도우)무기,1,420100081,0,0,0,0,0,0,0,0,0
0,420100082,[아케이드] 솔방울언덕도둑(쉐도우)무기,1,420100082,0,0,0,0,0,0,0,0,0
0,420100083,[아케이드] 신들의안식처도둑(쉐도우)무기,1,420100083,0,0,0,0,0,0,0,0,0
0,420100084,[아케이드] 잊혀진 마을도둑(쉐도우)무기,1,420100084,0,0,0,0,0,0,0,0,0
0,420100085,[아케이드] 잠자는 마을도둑(쉐도우)무기,1,420100085,0,0,0,0,0,0,0,0,0
0,420100086,[아케이드] 유혹의 설원도둑(쉐도우)무기,1,420100086,0,0,0,0,0,0,0,0,0
0,420100087,[아케이드] 얼음 협곡도둑(쉐도우)무기,1,420100087,0,0,0,0,0,0,0,0,0
0,420100088,[아케이드] 바티카 구릉도둑(쉐도우)무기,1,420100088,0,0,0,0,0,0,0,0,0
0,420100089,[아케이드] 영혼의 안식처도둑(쉐도우)무기,1,420100089,0,0,0,0,0,0,0,0,0
0,420100090,[아케이드] 하얀 추적자 언덕도둑(쉐도우)무기,1,420100090,0,0,0,0,0,0,0,0,0
0,420100091,[아케이드] 곰발톱 광산도둑(쉐도우)무기,1,420100091,0,0,0,0,0,0,0,0,0
0,420100092,[아케이드] 살얼음 고개도둑(쉐도우)무기,1,420100092,0,0,0,0,0,0,0,0,0
0,420100093,[아케이드] 드래곤 계곡도둑(쉐도우)무기,1,420100093,0,0,0,0,0,0,0,0,0
0,420100094,[아케이드] 세상의 끝도둑(쉐도우)무기,1,420100094,0,0,0,0,0,0,0,0,0
0,420100095,[아케이드] 곰발톱 광산도둑(쉐도우)무기,1,420100095,0,0,0,0,0,0,0,0,0
0,420100096,[아케이드] 살얼음 고개도둑(쉐도우)무기,1,420100096,0,0,0,0,0,0,0,0,0
0,420100097,[아케이드] 드래곤 계곡도둑(쉐도우)무기,1,420100097,0,0,0,0,0,0,0,0,0
0,420100098,[아케이드] 세상의 끝도둑(쉐도우)무기,1,420100098,0,0,0,0,0,0,0,0,0
0,431100010,1레벨전사 기본방어구,1,431100010,0,0,0,0,0,0,0,0,0
0,431100020,5레벨전사 기본방어구,1,431100020,0,0,0,0,0,0,0,0,0
0,431100030,9레벨전사 기본방어구,1,431100030,0,0,0,0,0,0,0,0,0
0,431100040,13레벨전사 기본방어구,1,431100040,0,0,0,0,0,0,0,0,0
0,431100050,17레벨전사 기본방어구,1,431100050,0,0,0,0,0,0,0,0,0
0,431100060,21레벨전사 기본방어구,1,431100060,0,0,0,0,0,0,0,0,0
0,431100070,25레벨전사 기본방어구,1,431100070,0,0,0,0,0,0,0,0,0
0,431100080,17레벨전사 기본방어구,1,431100080,0,0,0,0,0,0,0,0,0
0,431100090,21레벨전사 기본방어구,1,431100090,0,0,0,0,0,0,0,0,0
0,431100100,25레벨전사 기본방어구,1,431100100,0,0,0,0,0,0,0,0,0
0,431100110,29레벨전사 기본방어구,1,431100110,0,0,0,0,0,0,0,0,0
0,431100120,29레벨전사 기본방어구,1,431100120,0,0,0,0,0,0,0,0,0
0,431100130,29레벨전사 기본방어구,1,431100130,0,0,0,0,0,0,0,0,0
0,431100140,33레벨전사 기본방어구,1,431100140,0,0,0,0,0,0,0,0,0
0,431100150,33레벨전사 기본방어구,1,431100150,0,0,0,0,0,0,0,0,0
0,431100160,33레벨전사 기본방어구,1,431100160,0,0,0,0,0,0,0,0,0
0,431100170,37레벨전사 기본방어구,1,431100170,0,0,0,0,0,0,0,0,0
0,431100180,37레벨전사 기본방어구,1,431100180,0,0,0,0,0,0,0,0,0
0,431100190,37레벨전사 기본방어구,1,431100190,0,0,0,0,0,0,0,0,0
0,431100200,40레벨전사 기본방어구,1,431100200,0,0,0,0,0,0,0,0,0
0,431100210,41레벨전사 기본방어구,1,431100210,0,0,0,0,0,0,0,0,0
0,431100220,42레벨전사 기본방어구,1,431100220,0,0,0,0,0,0,0,0,0
0,431100230,43레벨전사 기본방어구,1,431100230,0,0,0,0,0,0,0,0,0
0,431100240,44레벨전사 기본방어구,1,431100240,0,0,0,0,0,0,0,0,0
0,431100250,45레벨전사 기본방어구,1,431100250,0,0,0,0,0,0,0,0,0
0,431100260,46레벨전사 기본방어구,1,431100260,0,0,0,0,0,0,0,0,0
0,431100270,47레벨전사 기본방어구,1,431100270,0,0,0,0,0,0,0,0,0
0,431100280,48레벨전사 기본방어구,1,431100280,0,0,0,0,0,0,0,0,0
0,431100290,49레벨전사 기본방어구,1,431100290,0,0,0,0,0,0,0,0,0
0,431100300,50레벨전사 기본방어구,1,431100300,0,0,0,0,0,0,0,0,0
0,431100310,51레벨전사 기본방어구,1,431100310,0,0,0,0,0,0,0,0,0
0,431100320,52레벨전사 기본방어구,1,431100320,0,0,0,0,0,0,0,0,0
0,431100330,53레벨전사 기본방어구,1,431100330,0,0,0,0,0,0,0,0,0
0,431100340,54레벨전사 기본방어구,1,431100340,0,0,0,0,0,0,0,0,0
0,431100350,55레벨전사 기본방어구,1,431100350,0,0,0,0,0,0,0,0,0
0,431100351,[아케이드] 얼음 협곡궁수도적 일반 장비 세트(미션용용),495028,431100350,431400540,435100360,435400460,0,431100350,431400540,437100360,437400460,0
0,431100360,56레벨전사 기본방어구,1,431100360,0,0,0,0,0,0,0,0,0
0,431100370,57레벨전사 기본방어구,1,431100370,0,0,0,0,0,0,0,0,0
0,431100380,58레벨전사 기본방어구,1,431100380,0,0,0,0,0,0,0,0,0
0,431100390,59레벨전사 기본방어구,1,431100390,0,0,0,0,0,0,0,0,0
0,431100400,60레벨전사 기본방어구,1,431100400,0,0,0,0,0,0,0,0,0
0,431100410,61레벨전사 기본방어구,1,431100410,0,0,0,0,0,0,0,0,0
0,431100420,62레벨전사 기본방어구,1,431100420,0,0,0,0,0,0,0,0,0
0,431100430,63레벨전사 기본방어구,1,431100430,0,0,0,0,0,0,0,0,0
0,431100440,64레벨전사 기본방어구,1,431100440,0,0,0,0,0,0,0,0,0
0,431100450,65레벨전사 기본방어구,1,431100450,0,0,0,0,0,0,0,0,0
0,431100460,66레벨전사 기본방어구,1,431100460,0,0,0,0,0,0,0,0,0
0,431100500,67레벨전사 기본방어구,1,431100500,0,0,0,0,0,0,0,0,0
0,431100510,68레벨전사 기본방어구,1,431100510,0,0,0,0,0,0,0,0,0
0,431100520,69레벨전사 기본방어구,1,431100520,0,0,0,0,0,0,0,0,0
0,431100560,70레벨전사 기본방어구,1,431100560,0,0,0,0,0,0,0,0,0
0,431100570,71레벨전사 기본방어구,1,431100570,0,0,0,0,0,0,0,0,0
0,431100580,72레벨전사 기본방어구,1,431100580,0,0,0,0,0,0,0,0,0
0,431400010,2레벨전사 보조방어구,1,431400010,0,0,0,0,0,0,0,0,0
0,431400020,6레벨전사 보조방어구,1,431400020,0,0,0,0,0,0,0,0,0
0,431400060,10레벨전사 보조방어구,1,431400060,0,0,0,0,0,0,0,0,0
0,431400100,14레벨전사 보조방어구,1,431400100,0,0,0,0,0,0,0,0,0
0,431400140,18레벨전사 보조방어구,1,431400140,0,0,0,0,0,0,0,0,0
0,431400180,22레벨전사 보조방어구,1,431400180,0,0,0,0,0,0,0,0,0
0,431400220,26레벨전사 보조방어구,1,431400220,0,0,0,0,0,0,0,0,0
0,431400260,30레벨전사 보조방어구,1,431400260,0,0,0,0,0,0,0,0,0
0,431400300,31레벨전사 보조방어구,1,431400300,0,0,0,0,0,0,0,0,0
0,431400340,32레벨전사 보조방어구,1,431400340,0,0,0,0,0,0,0,0,0
0,431400380,42레벨전사 보조방어구,1,431400380,0,0,0,0,0,0,0,0,0
0,431400420,43레벨전사 보조방어구,1,431400420,0,0,0,0,0,0,0,0,0
0,431400440,44레벨전사 보조방어구,1,431400440,0,0,0,0,0,0,0,0,0
0,431400450,53레벨전사 보조방어구,1,431400450,0,0,0,0,0,0,0,0,0
0,431400460,58레벨전사 보조방어구,1,431400460,0,0,0,0,0,0,0,0,0
0,431400470,36레벨전사 보조방어구,1,431400470,0,0,0,0,0,0,0,0,0
0,431400480,37레벨전사 보조방어구,1,431400480,0,0,0,0,0,0,0,0,0
0,431400490,38레벨전사 보조방어구,1,431400490,0,0,0,0,0,0,0,0,0
0,431400500,47레벨전사 보조방어구,1,431400500,0,0,0,0,0,0,0,0,0
0,431400510,48레벨전사 보조방어구,1,431400510,0,0,0,0,0,0,0,0,0
0,431400520,49레벨전사 보조방어구,1,431400520,0,0,0,0,0,0,0,0,0
0,431400530,54레벨전사 보조방어구,1,431400530,0,0,0,0,0,0,0,0,0
0,431400540,55레벨전사 보조방어구,1,431400540,0,0,0,0,0,0,0,0,0
0,431400550,59레벨전사 보조방어구,1,431400550,0,0,0,0,0,0,0,0,0
0,431400560,60레벨전사 보조방어구,1,431400560,0,0,0,0,0,0,0,0,0
0,431400570,63레벨전사 보조방어구,1,431400570,0,0,0,0,0,0,0,0,0
0,431400580,64레벨전사 보조방어구,1,431400580,0,0,0,0,0,0,0,0,0
0,431400590,65레벨전사 보조방어구,1,431400590,0,0,0,0,0,0,0,0,0
0,431400600,68레벨전사 보조방어구,1,431400600,0,0,0,0,0,0,0,0,0
0,431400610,69레벨전사 보조방어구,1,431400610,0,0,0,0,0,0,0,0,0
0,431400620,70레벨전사 보조방어구,1,431400620,0,0,0,0,0,0,0,0,0
0,431400660,72레벨전사 보조방어구,1,431400660,0,0,0,0,0,0,0,0,0
0,431400670,73레벨전사 보조방어구,1,431400670,0,0,0,0,0,0,0,0,0
0,431400680,74레벨전사 보조방어구,1,431400680,0,0,0,0,0,0,0,0,0
0,433100010,1레벨법사 기본방어구,1,433100010,0,0,0,0,0,0,0,0,0
0,433100020,5레벨법사 기본방어구,1,433100020,0,0,0,0,0,0,0,0,0
0,433100030,9레벨법사 기본방어구,1,433100030,0,0,0,0,0,0,0,0,0
0,433100040,13레벨법사 기본방어구,1,433100040,0,0,0,0,0,0,0,0,0
0,433100050,17레벨법사 기본방어구,1,433100050,0,0,0,0,0,0,0,0,0
0,433100060,21레벨법사 기본방어구,1,433100060,0,0,0,0,0,0,0,0,0
0,433100070,25레벨법사 기본방어구,1,433100070,0,0,0,0,0,0,0,0,0
0,433100080,17레벨법사 기본방어구,1,433100080,0,0,0,0,0,0,0,0,0
0,433100090,21레벨법사 기본방어구,1,433100090,0,0,0,0,0,0,0,0,0
0,433100100,25레벨법사 기본방어구,1,433100100,0,0,0,0,0,0,0,0,0
0,433100110,29레벨법사 기본방어구,1,433100110,0,0,0,0,0,0,0,0,0
0,433100120,29레벨법사 기본방어구,1,433100120,0,0,0,0,0,0,0,0,0
0,433100130,29레벨법사 기본방어구,1,433100130,0,0,0,0,0,0,0,0,0
0,433100140,33레벨법사 기본방어구,1,433100140,0,0,0,0,0,0,0,0,0
0,433100150,33레벨법사 기본방어구,1,433100150,0,0,0,0,0,0,0,0,0
0,433100160,33레벨법사 기본방어구,1,433100160,0,0,0,0,0,0,0,0,0
0,433100170,37레벨법사 기본방어구,1,433100170,0,0,0,0,0,0,0,0,0
0,433100180,37레벨법사 기본방어구,1,433100180,0,0,0,0,0,0,0,0,0
0,433100190,37레벨법사 기본방어구,1,433100190,0,0,0,0,0,0,0,0,0
0,433100200,40레벨법사 기본방어구,1,433100200,0,0,0,0,0,0,0,0,0
0,433100210,41레벨법사 기본방어구,1,433100210,0,0,0,0,0,0,0,0,0
0,433100220,42레벨법사 기본방어구,1,433100220,0,0,0,0,0,0,0,0,0
0,433100230,43레벨법사 기본방어구,1,433100230,0,0,0,0,0,0,0,0,0
0,433100240,44레벨법사 기본방어구,1,433100240,0,0,0,0,0,0,0,0,0
0,433100250,45레벨법사 기본방어구,1,433100250,0,0,0,0,0,0,0,0,0
0,433100260,46레벨법사 기본방어구,1,433100260,0,0,0,0,0,0,0,0,0
0,433100270,47레벨법사 기본방어구,1,433100270,0,0,0,0,0,0,0,0,0
0,433100280,48레벨법사 기본방어구,1,433100280,0,0,0,0,0,0,0,0,0
0,433100290,49레벨법사 기본방어구,1,433100290,0,0,0,0,0,0,0,0,0
0,433100300,50레벨법사 기본방어구,1,433100300,0,0,0,0,0,0,0,0,0
0,433100310,51레벨법사 기본방어구,1,433100310,0,0,0,0,0,0,0,0,0
0,433100320,52레벨법사 기본방어구,1,433100320,0,0,0,0,0,0,0,0,0
0,433100330,53레벨법사 기본방어구,1,433100330,0,0,0,0,0,0,0,0,0
0,433100340,54레벨법사 기본방어구,1,433100340,0,0,0,0,0,0,0,0,0
0,433100350,55레벨법사 기본방어구,1,433100350,0,0,0,0,0,0,0,0,0
0,433100360,56레벨법사 기본방어구,1,433100360,0,0,0,0,0,0,0,0,0
0,433100370,57레벨법사 기본방어구,1,433100370,0,0,0,0,0,0,0,0,0
0,433100380,58레벨법사 기본방어구,1,433100380,0,0,0,0,0,0,0,0,0
0,433100390,59레벨법사 기본방어구,1,433100390,0,0,0,0,0,0,0,0,0
0,433100400,60레벨법사 기본방어구,1,433100400,0,0,0,0,0,0,0,0,0
0,433100410,61레벨법사 기본방어구,1,433100410,0,0,0,0,0,0,0,0,0
0,433100420,62레벨법사 기본방어구,1,433100420,0,0,0,0,0,0,0,0,0
0,433100430,63레벨법사 기본방어구,1,433100430,0,0,0,0,0,0,0,0,0
0,433100440,64레벨법사 기본방어구,1,433100440,0,0,0,0,0,0,0,0,0
0,433100450,65레벨법사 기본방어구,1,433100450,0,0,0,0,0,0,0,0,0
