IDX,BagNo,Memo,ElementNo,SuccessRateNo,TunningNo_Min,TunningNo_Max
9807,997903210,[일반][사수자리] 주술사 판  -강화,997903210,990001,98110,0
9853,997903211,[레어][사수자리] 주술사 판  -강화,997903210,990001,98210,0
9939,997903212,[영웅][사수자리] 주술사 판  -강화,997903210,990001,98310,0
9944,997903213,[전설][사수자리] 주술사 판  -강화,997903210,990001,98310,0
9975,997903215,[강화형 레어][사수자리] 판 자코  -희귀,997903215,9980100,98210,0
9808,997903220,[일반][사수자리] 전사 판,997903220,990001,98100,0
9854,997903221,[레어][사수자리] 전사 판,997903220,990001,98200,0
9940,997903222,[영웅][사수자리] 전사 판,997903220,990001,98300,0
9932,997903223,[전설][사수자리] 전사 판,997903220,990001,98300,0
9976,997903225,[강화형 레어][사수자리] 전사 판,997903225,9980100,98210,0
10008,997903245,[강화형 영웅][사수자리] 투아 메를로 ,997903245,9980200,98310,0
10009,997903255,[강화형 영웅][사수자리] 판 자코  -희귀,997903255,9980200,98310,0
10011,997903265,[강화형 영웅][사수자리] 전사 판,997903265,9980200,98310,0
10010,997903275,[강화형 영웅][사수자리] 판 자코  -희귀,997903275,9980200,98310,0
9977,997903305,[강화형 레어][별자리] 우주도둑,997903305,990001,98210,0
10013,997903320,[일반]우주도둑 양자리,997903320,990001,98115,0
10014,997903330,[일반]우주도둑 황소자리,997903330,990001,98115,0
10015,997903340,[일반]우주도둑 쌍동이자리,997903340,990001,98115,0
10225,997903350,[일반]우주도둑 게자리,997903350,990001,98115,0
10016,997903360,[일반]우주도둑 사자자리,997903360,990001,98115,0
10017,997903370,[일반]우주도둑 처녀자리,997903370,990001,98115,0
10012,997903375,[강화형 영웅][별자리] 우주도둑,997903375,990001,98310,0
10018,997903380,[일반]우주도둑 페가수스자리,997903380,990001,98115,0
10019,997903390,[일반]우주도둑 전갈자리,997903390,990001,98115,0
10020,997903400,[일반]우주도둑 사수자리,997903400,990001,98115,0
10021,997903410,[일반]우주도둑 바다뱀자리,997903410,990001,98115,0
10221,997903420,[일반]우주도둑 뱀주인자리,997903420,990001,98115,0
10180,997903500,[일반][황소자리]백곰,997903500,990001,98100,0
10181,997903501,[레어][황소자리]백곰,997903500,990001,98200,0
10182,997903502,[영웅][황소자리]백곰,997903500,990001,98300,0
10155,997903503,[전설][황소자리]백곰,997903500,990001,98400,0
10156,997903600,[일반][황조자리]서리늑대,997903600,990001,98100,0
10157,997903601,[레어][황조자리]서리늑대,997903600,990001,98200,0
10158,997903602,[영웅][황조자리]서리늑대,997903600,990001,98300,0
10135,997903603,[전설][황조자리]서리늑대,997903600,990001,98400,0
10160,997903700,[일반][황소자리]샤포,997903700,990001,98100,0
10161,997903701,[레어][황소자리]샤포,997903700,990001,98200,0
10162,997903702,[영웅][황소자리]샤포,997903700,990001,98300,0
10139,997903703,[전설][황소자리]샤포,997903700,990001,98400,0
10164,997903800,[일반][황소자리]히피양,997903800,990001,98100,0
10165,997903801,[레어][황소자리]히피양,997903800,990001,98200,0
10166,997903802,[영웅][황소자리]히피양,997903800,990001,98300,0
10143,997903803,[전설][황소자리]히피양,997903800,990001,98400,0
10168,997903900,[일반][황소자리]히찌 - 희귀,997903900,990001,98110,0
10169,997903901,[레어][황소자리]히찌 - 희귀,997903900,990001,98210,0
10170,997903902,[영웅][황소자리]히찌 - 희귀,997903900,990001,98310,0
10199,997903903,[전설][황소자리]히찌 - 희귀,997903900,990001,98410,0
10172,997904000,[일반][황소자리]호박머리 너구리,997904000,990001,98100,0
10173,997904001,[레어][황소자리]호박머리 너구리,997904000,990001,98200,0
10174,997904002,[영웅][황소자리]호박머리 너구리,997904000,990001,98300,0
10147,997904003,[전설][황소자리]호박머리 너구리,997904000,990001,98400,0
10176,997904100,[일반][황소자리]늑대,997904100,990001,98100,0
10177,997904101,[레어][황소자리]늑대,997904100,990001,98200,0
10178,997904102,[영웅][황소자리]늑대,997904100,990001,98300,0
10151,997904103,[전설][황소자리]늑대,997904100,990001,98400,0
10184,997904200,[일반][게자리]아페프 - 희귀,997904200,990001,98110,0
10185,997904201,[레어][게자리]아페프 - 희귀,997904200,990001,98210,0
10186,997904202,[영웅][게자리]아페프 - 희귀,997904200,990001,98310,0
10203,997904203,[전설][게자리]아페프 - 희귀,997904200,990001,98410,0
10188,997904300,[일반][게자리]별가사리 라라라,997904300,990001,98100,0
10189,997904301,[레어][게자리]별가사리 라라라,997904300,990001,98200,0
10190,997904302,[영웅][게자리]별가사리 라라라,997904300,990001,98300,0
10159,997904303,[전설][게자리]별가사리 라라라,997904300,990001,98400,0
10192,997904400,[일반][게자리]복어,997904400,990001,98100,0
10193,997904401,[레어][게자리]복어,997904400,990001,98200,0
10194,997904402,[영웅][게자리]복어,997904400,990001,98300,0
10163,997904403,[전설][게자리]복어,997904400,990001,98400,0
10196,997904500,[일반][게자리]플로레스,997904500,990001,98100,0
10197,997904501,[레어][게자리]플로레스,997904500,990001,98200,0
10198,997904502,[영웅][게자리]플로레스,997904500,990001,98300,0
10167,997904503,[전설][게자리]플로레스,997904500,990001,98400,0
10200,997904600,[일반][게자리]미스르,997904600,990001,98100,0
10201,997904601,[레어][게자리]미스르,997904600,990001,98200,0
10202,997904602,[영웅][게자리]미스르,997904600,990001,98300,0
10171,997904603,[전설][게자리]미스르,997904600,990001,98400,0
10204,997904700,[일반][게자리]상어,997904700,990001,98100,0
10205,997904701,[레어][게자리]상어,997904700,990001,98200,0
10206,997904702,[영웅][게자리]상어,997904700,990001,98300,0
10175,997904703,[전설][게자리]상어,997904700,990001,98400,0
10208,997904800,[일반][게자리]산란기 복어,997904800,990001,98100,0
10209,997904801,[레어][게자리]산란기 복어,997904800,990001,98200,0
10210,997904802,[영웅][게자리]산란기 복어,997904800,990001,98300,0
10179,997904803,[전설][게자리]산란기 복어,997904800,990001,98400,0
10040,997904900,[일반][처녀자리]케로베로스 - 희귀,997904900,990001,98110,0
10041,997904901,[레어][처녀자리]케로베로스 - 희귀,997904900,990001,98210,0
10042,997904902,[영웅][처녀자리]케로베로스 - 희귀,997904900,990001,98310,0
10183,997904903,[전설][처녀자리]케로베로스 - 희귀,997904900,990001,98410,0
10044,997905000,[일반][처녀자리]카지모도,997905000,990001,98100,0
10045,997905001,[레어][처녀자리]카지모도,997905000,990001,98200,0
10046,997905002,[영웅][처녀자리]카지모도,997905000,990001,98300,0
9945,997905003,[전설][처녀자리]카지모도,997905000,990001,98400,0
10048,997905100,[일반][처녀자리]다크버스트,997905100,990001,98100,0
10049,997905101,[레어][처녀자리]다크버스트,997905100,990001,98200,0
10050,997905102,[영웅][처녀자리]다크버스트,997905100,990001,98300,0
9946,997905103,[전설][처녀자리]다크버스트,997905100,990001,98400,0
10052,997905200,[일반][처녀자리]상처 입은 구울,997905200,990001,98100,0
10053,997905201,[레어][처녀자리]상처 입은 구울,997905200,990001,98200,0
10054,997905202,[영웅][처녀자리]상처 입은 구울,997905200,990001,98300,0
10043,997905203,[전설][처녀자리]상처 입은 구울,997905200,990001,98400,0
10056,997905300,[일반][처녀자리]네카타,997905300,990001,98100,0
10057,997905301,[레어][처녀자리]네카타,997905300,990001,98200,0
10058,997905302,[영웅][처녀자리]네카타,997905300,990001,98300,0
10047,997905303,[전설][처녀자리]네카타,997905300,990001,98400,0
10060,997905400,[일반][처녀자리]스켈레톤 엉클,997905400,990001,98100,0
10061,997905401,[레어][처녀자리]스켈레톤 엉클,997905400,990001,98200,0
10062,997905402,[영웅][처녀자리]스켈레톤 엉클,997905400,990001,98300,0
10051,997905403,[전설][처녀자리]스켈레톤 엉클,997905400,990001,98400,0
10064,997905500,[일반][처녀자리]스켈레톤 투척병,997905500,990001,98100,0
10065,997905501,[레어][처녀자리]스켈레톤 투척병,997905500,990001,98200,0
10066,997905502,[영웅][처녀자리]스켈레톤 투척병,997905500,990001,98300,0
10055,997905503,[전설][처녀자리]스켈레톤 투척병,997905500,990001,98400,0
10068,997905600,[일반][전갈자리]갈퀴 거미,997905600,990001,98100,0
10069,997905601,[레어][전갈자리]갈퀴 거미,997905600,990001,98200,0
10070,997905602,[영웅][전갈자리]갈퀴 거미,997905600,990001,98300,0
10059,997905603,[전설][전갈자리]갈퀴 거미,997905600,990001,98400,0
10072,997905700,[일반][전갈자리]수정 올름,997905700,990001,98100,0
10073,997905701,[레어][전갈자리]수정 올름,997905700,990001,98200,0
10074,997905702,[영웅][전갈자리]수정 올름,997905700,990001,98300,0
10063,997905703,[전설][전갈자리]수정 올름,997905700,990001,98400,0
10076,997905800,[일반][전갈자리]독거미,997905800,990001,98100,0
10077,997905801,[레어][전갈자리]독거미,997905800,990001,98200,0
10078,997905802,[영웅][전갈자리]독거미,997905800,990001,98300,0
10067,997905803,[전설][전갈자리]독거미,997905800,990001,98400,0
10080,997905900,[일반][전갈자리]진화 개미,997905900,990001,98100,0
10081,997905901,[레어][전갈자리]진화 개미,997905900,990001,98200,0
10082,997905902,[영웅][전갈자리]진화 개미,997905900,990001,98300,0
10071,997905903,[전설][전갈자리]진화 개미,997905900,990001,98400,0
10084,997906000,[일반][전갈자리]진화 전갈,997906000,990001,98100,0
10085,997906001,[레어][전갈자리]진화 전갈,997906000,990001,98200,0
10086,997906002,[영웅][전갈자리]진화 전갈,997906000,990001,98300,0
10075,997906003,[전설][전갈자리]진화 전갈,997906000,990001,98400,0
10088,997906100,[일반][전갈자리]샤울라 레사스,997906100,990001,98100,0
10089,997906101,[레어][전갈자리]샤울라 레사스,997906100,990001,98200,0
10090,997906102,[영웅][전갈자리]샤울라 레사스,997906100,990001,98300,0
10079,997906103,[전설][전갈자리]샤울라 레사스,997906100,990001,98400,0
10092,997906200,[일반][전갈자리]안타레스 - 희귀,997906200,990001,98110,0
10093,997906201,[레어][전갈자리]안타레스 - 희귀,997906200,990001,98210,0
10094,997906202,[영웅][전갈자리]안타레스 - 희귀,997906200,990001,98310,0
10187,997906203,[전설][전갈자리]안타레스 - 희귀,997906200,990001,98410,0
10096,997906300,[일반][뱀주인]도축자,997906300,990001,98100,0
10097,997906301,[레어][뱀주인]도축자,997906300,990001,98200,0
10098,997906302,[영웅][뱀주인]도축자,997906300,990001,98300,0
10083,997906303,[전설][뱀주인]도축자,997906300,990001,98400,0
10100,997906400,[일반][뱀주인]키마트 - 희귀,997906400,990001,98110,0
10101,997906401,[레어][뱀주인]키마트 - 희귀,997906400,990001,98210,0
10102,997906402,[영웅][뱀주인]키마트 - 희귀,997906400,990001,98310,0
10191,997906403,[전설][뱀주인]키마트 - 희귀,997906400,990001,98410,0
10104,997906500,[일반][뱀주인]바르곤족 보초,997906500,990001,98100,0
10105,997906501,[레어][뱀주인]바르곤족 보초,997906500,990001,98200,0
10106,997906502,[영웅][뱀주인]바르곤족 보초,997906500,990001,98300,0
10087,997906503,[전설][뱀주인]바르곤족 보초,997906500,990001,98400,0
10108,997906600,[일반][뱀주인]카쿠스,997906600,990001,98100,0
10109,997906601,[레어][뱀주인]카쿠스,997906600,990001,98200,0
10110,997906602,[영웅][뱀주인]카쿠스,997906600,990001,98300,0
10091,997906603,[전설][뱀주인]카쿠스,997906600,990001,98400,0
10112,997906700,[일반][뱀주인]바르곤족 길잡이,997906700,990001,98100,0
10113,997906701,[레어][뱀주인]바르곤족 길잡이,997906700,990001,98200,0
10114,997906702,[영웅][뱀주인]바르곤족 길잡이,997906700,990001,98300,0
10095,997906703,[전설][뱀주인]바르곤족 길잡이,997906700,990001,98400,0
10116,997906800,[일반][뱀주인]파멸 척살자,997906800,990001,98100,0
10117,997906801,[레어][뱀주인]파멸 척살자,997906800,990001,98200,0
10118,997906802,[영웅][뱀주인]파멸 척살자,997906800,990001,98300,0
10099,997906803,[전설][뱀주인]파멸 척살자,997906800,990001,98400,0
10120,997906900,[일반][뱀주인]하트브레이크,997906900,990001,98100,0
10121,997906901,[레어][뱀주인]하트브레이크,997906900,990001,98200,0
10122,997906902,[영웅][뱀주인]하트브레이크,997906900,990001,98300,0
10103,997906903,[전설][뱀주인]하트브레이크,997906900,990001,98400,0
10124,997907000,[일반][뱀주인]프랭키,997907000,990001,98100,0
10125,997907001,[레어][뱀주인]프랭키,997907000,990001,98200,0
10126,997907002,[영웅][뱀주인]프랭키,997907000,990001,98300,0
10107,997907003,[전설][뱀주인]프랭키,997907000,990001,98400,0
10128,997907200,[일반][바다뱀자리]하이드론 - 희귀,997907200,990001,98110,0
10129,997907201,[레어][바다뱀자리]하이드론 - 희귀,997907200,990001,98210,0
10130,997907202,[영웅][바다뱀자리]하이드론 - 희귀,997907200,990001,98310,0
10195,997907203,[전설][바다뱀자리]하이드론 - 희귀,997907200,990001,98410,0
10132,997907300,[일반][바다뱀자리]아이스 하이드론,997907300,990001,98100,0
10133,997907301,[레어][바다뱀자리]아이스 하이드론,997907300,990001,98200,0
10134,997907302,[영웅][바다뱀자리]아이스 하이드론,997907300,990001,98300,0
10111,997907303,[전설][바다뱀자리]아이스 하이드론,997907300,990001,98400,0
10136,997907400,[일반][바다뱀자리]얼음 정령 보초,997907400,990001,98100,0
10137,997907401,[레어][바다뱀자리]얼음 정령 보초,997907400,990001,98200,0
10138,997907402,[영웅][바다뱀자리]얼음 정령 보초,997907400,990001,98300,0
10115,997907403,[전설][바다뱀자리]얼음 정령 보초,997907400,990001,98400,0
10140,997907500,[일반][바다뱀자리]긴판 얼음 슬라임,997907500,990001,98100,0
10141,997907501,[레어][바다뱀자리]긴판 얼음 슬라임,997907500,990001,98200,0
10142,997907502,[영웅][바다뱀자리]긴판 얼음 슬라임,997907500,990001,98300,0
10119,997907503,[전설][바다뱀자리]긴판 얼음 슬라임,997907500,990001,98400,0
10144,997907600,[일반][바다뱀자리]데몬 크리처,997907600,990001,98100,0
10145,997907601,[레어][바다뱀자리]데몬 크리처,997907600,990001,98200,0
10146,997907602,[영웅][바다뱀자리]데몬 크리처,997907600,990001,98300,0
10123,997907603,[전설][바다뱀자리]데몬 크리처,997907600,990001,98400,0
10148,997907700,[일반][바다뱀자리]프로토수쿠스 다일,997907700,990001,98100,0
10149,997907701,[레어][바다뱀자리]프로토수쿠스 다일,997907700,990001,98200,0
10150,997907702,[영웅][바다뱀자리]프로토수쿠스 다일,997907700,990001,98300,0
10127,997907703,[전설][바다뱀자리]프로토수쿠스 다일,997907700,990001,98400,0
10152,997907800,[일반][바다뱀자리]살코수쿠스 다일,997907800,990001,98100,0
10153,997907801,[레어][바다뱀자리]살코수쿠스 다일,997907800,990001,98200,0
10154,997907802,[영웅][바다뱀자리]살코수쿠스 다일,997907800,990001,98300,0
10131,997907803,[전설][바다뱀자리]살코수쿠스 다일,997907800,990001,98400,0
10231,997907900,[뱀주인자리]피오스-2차-일반,997907900,990001,98125,0
10232,997907901,[뱀주인자리]피오스-2차-레어,997907900,990001,98225,0
10233,997907902,[뱀주인자리]피오스-2차-영웅,997907900,990001,98325,0
10234,997907903,[뱀주인자리]피오스-2차-전설,997907900,990001,98425,0
10229,997908400,서펜즈 구,997908400,990001,0,0
10230,997908500,피오스 알,997908500,990001,98100,0
