f_NationCodeStr,BagNo,Level,Memo,ElementsNo,SuccessRateControlNo,CountControlNo,DropMoneyControlNo
0,119202890,1,[염왕개선] 화염의 목걸이 6종,119202890,119202890,119202890,0
0,119202990,1,[쿤다라개선] 쿤다라 액세서리 백1,119202990,119202990,119202990,0
0,119203010,1,[쿤다라개선] 쿤다라 액세서리 백2,119203010,119203010,119203010,0
0,119203150,1,[쿤다라개선] 쿤다라 방어구,119203150,119203150,119203150,0
0,119300001,1,흑룡왕드랍 [레어]어드벤스아이템 레시피[망토 획득],119300001,0,0,23000420
0,119300005,1,흑룡왕드랍 [레어]어드벤스아이템 레시피[망토 제조],119300005,0,119300005,23000420
0,119300025,1,흑룡왕드랍 [일반]세트아이템 6종[매니악],119300025,119300025,119300025,23000420
0,119300071,1,흑룡왕드랍 [레어]어드벤스아이템 10종[팔지],119300071,119300071,119300071,23000420
0,119300085,1,흑룡왕드랍 [일반]세트아이템 6종[수호자],119300085,119300085,119300085,23000420
0,119300155,1,흑룡왕드랍 [일반]세트아이템 6종[쉐도우],119300155,119300155,119300155,23000420
0,119300225,1,흑룡왕드랍 [일반]세트아이템 6종[스트라이커],119300225,119300225,119300225,23000420
0,119300295,1,흑룡왕드랍 [일반]세트아이템 6종[아크메이지],119300295,119300295,119300295,23000420
0,119300365,1,흑룡왕드랍 [일반]세트아이템 6종[용기사],119300365,119300365,119300365,23000420
0,119300435,1,흑룡왕드랍 [일반]세트아이템 6종[워로드],119300435,119300435,119300435,23000420
0,119300505,1,흑룡왕드랍 [일반]세트아이템 6종[파괴자],119300505,119300505,119300505,23000420
0,120100011,1,[아케이드] 용자의 길전사(용기사)무기,120100011,120100011,120100011,0
0,120100012,1,[아케이드] 숙련된 용자의 길전사(용기사)무기,120100012,120100012,120100012,0
0,120100013,1,[아케이드] 배신자의 고개전사(용기사)무기,120100013,120100013,120100013,0
0,120100014,1,[아케이드] 망각의 협곡전사(용기사)무기,120100014,120100014,120100014,0
0,120100015,1,[아케이드] 수염고래 해안가전사(용기사)무기,120100015,120100015,120100015,0
0,120100016,1,[아케이드] 스티븐 무역항전사(용기사)무기,120100016,120100016,120100016,0
0,120100017,1,[아케이드] 칼리곤 선단전사(용기사)무기,120100017,120100017,120100017,0
0,120100018,1,[아케이드] 미리내 신전전사(용기사)무기,120100018,120100018,120100018,0
0,120100019,1,[아케이드] 스카이피 신전전사(용기사)무기,120100019,120100019,120100019,0
0,120100020,1,[아케이드] 위험한 동굴전사(용기사)무기,120100020,120100020,120100020,0
0,120100021,1,[아케이드] 악마의 숨결전사(용기사)무기,120100021,120100021,120100021,0
0,120100022,1,[아케이드] 이글거리는늪지대전사(용기사)무기,120100022,120100022,120100022,0
0,120100023,1,[아케이드] 샬바론전사(용기사)무기,120100023,120100023,120100023,0
0,120100024,1,[아케이드] 라미에타전사(용기사)무기,120100024,120100024,120100024,0
0,120100025,1,[아케이드] 솔방울언덕전사(용기사)무기,120100025,120100025,120100025,0
0,120100026,1,[아케이드] 신들의안식처전사(용기사)무기,120100026,120100026,120100026,0
0,120100027,1,[아케이드] 잊혀진 마을전사(용기사)무기,120100027,120100027,120100027,0
0,120100028,1,[아케이드] 잠자는 마을전사(용기사)무기,120100028,120100028,120100028,0
0,120100029,1,[아케이드] 유혹의 설원전사(용기사)무기,120100029,120100029,120100029,0
0,120100030,1,[아케이드] 얼음 협곡전사(용기사)무기,120100030,120100030,120100030,0
0,120100031,1,[아케이드] 바티카 구릉전사(용기사)무기,120100031,120100031,120100031,0
0,120100032,1,[아케이드] 영혼의 안식처전사(용기사)무기,120100032,120100032,120100032,0
0,120100033,1,[아케이드] 하얀 추적자 언덕전사(용기사)무기,120100033,120100033,120100033,0
0,120100034,1,[아케이드] 곰발톱 광산전사(용기사)무기,120100034,120100034,120100034,0
0,120100035,1,[아케이드] 살얼음 고개전사(용기사)무기,120100035,120100035,120100035,0
0,120100036,1,[아케이드] 드래곤 계곡전사(용기사)무기,120100036,120100036,120100036,0
0,120100037,1,[아케이드] 세상의 끝전사(용기사)무기,120100037,120100037,120100037,0
0,120100038,1,[아케이드] 용자의 길전사(파괴자)무기,120100038,120100038,120100038,0
0,120100039,1,[아케이드] 숙련된 용자의 길전사(파괴자)무기,120100039,120100039,120100039,0
0,120100040,1,[아케이드] 배신자의 고개전사(파괴자)무기,120100040,120100040,120100040,0
0,120100041,1,[아케이드] 망각의 협곡전사(파괴자)무기,120100041,120100041,120100041,0
0,120100042,1,[아케이드] 수염고래 해안가전사(파괴자)무기,120100042,120100042,120100042,0
0,120100043,1,[아케이드] 스티븐 무역항전사(파괴자)무기,120100043,120100043,120100043,0
0,120100044,1,[아케이드] 칼리곤 선단전사(파괴자)무기,120100044,120100044,120100044,0
0,120100045,1,[아케이드] 미리내 신전전사(파괴자)무기,120100045,120100045,120100045,0
0,120100046,1,[아케이드] 스카이피 신전전사(파괴자)무기,120100046,120100046,120100046,0
0,120100047,1,[아케이드] 위험한 동굴전사(파괴자)무기,120100047,120100047,120100047,0
0,120100048,1,[아케이드] 악마의 숨결전사(파괴자)무기,120100048,120100048,120100048,0
0,120100049,1,[아케이드] 이글거리는늪지대전사(파괴자)무기,120100049,120100049,120100049,0
0,120100050,1,[아케이드] 샬바론전사(파괴자)무기,120100050,120100050,120100050,0
0,120100051,1,[아케이드] 라미에타전사(파괴자)무기,120100051,120100051,120100051,0
0,120100052,1,[아케이드] 솔방울언덕전사(파괴자)무기,120100052,120100052,120100052,0
0,120100053,1,[아케이드] 신들의안식처전사(파괴자)무기,120100053,120100053,120100053,0
0,120100054,1,[아케이드] 잊혀진 마을전사(파괴자)무기,120100054,120100054,120100054,0
0,120100055,1,[아케이드] 잠자는 마을전사(파괴자)무기,120100055,120100055,120100055,0
0,120100056,1,[아케이드] 유혹의 설원전사(파괴자)무기,120100056,120100056,120100056,0
0,120100057,1,[아케이드] 얼음 협곡전사(파괴자)무기,120100057,120100057,120100057,0
0,120100058,1,[아케이드] 바티카 구릉전사(파괴자)무기,120100058,120100058,120100058,0
0,120100059,1,[아케이드] 영혼의 안식처전사(파괴자)무기,120100059,120100059,120100059,0
0,120100060,1,[아케이드] 하얀 추적자 언덕전사(파괴자)무기,120100060,120100060,120100060,0
0,120100061,1,[아케이드] 곰발톱 광산전사(파괴자)무기,120100061,120100061,120100061,0
0,120100062,1,[아케이드] 살얼음 고개전사(파괴자)무기,120100062,120100062,120100062,0
0,120100063,1,[아케이드] 드래곤 계곡전사(파괴자)무기,120100063,120100063,120100063,0
0,120100064,1,[아케이드] 세상의 끝전사(파괴자)무기,120100064,120100064,120100064,0
0,121000010,1,초목이,121000010,21000010,21000010,0
0,121000020,1,노란 초목이,121000020,21000020,21000020,0
0,121000030,1,파란 초목이,121000030,21000030,21000030,0
0,121000040,1,까칠한 초목이,121000040,21000040,21000040,0
0,121000050,1,별잎 초목이,121000050,21000050,21000050,0
0,121000060,1,뿔양,121000060,21000060,21000060,0
0,121000070,1,양,121000070,21000070,21000070,0
0,121000080,1,히피 양,121000080,21000080,21000080,0
0,121000090,1,독거미,121000090,21000090,21000090,0
0,121000100,1,갈퀴거미,121000100,21000100,21000100,0
0,121000110,1,갈색 늑대,121000110,21000110,21000110,0
0,121000120,1,사나운 늑대,121000120,21000120,21000120,0
0,121000130,1,미친 늑대,121000130,21000130,21000130,0
0,121000140,1,베가스(정예),121000140,21000140,21000140,10002
0,121000150,1,베가본드(정예),121000150,21000150,21000150,10001
0,121000160,1,전갈 박쥐,121000160,21000160,21000160,0
0,121000170,1,파란 전갈 박쥐,121000170,21000170,21000170,0
0,121000180,1,버크셔,121000180,121000180,21000180,0
0,121000190,1,오크셔,121000190,21000190,21000190,0
0,121000200,1,주술사 오크셔,121000200,21000200,21000200,0
0,121000210,1,쌍카(오크왕),121000210,21000210,21000210,10003
0,121000220,1,너구리,121000220,121000220,21000220,0
0,121000230,1,생머리 너구리,121000230,21000230,21000230,0
0,121000240,1,펑 너구리,121000240,21000240,21000240,0
0,121000250,1,호박머리 너구리,121000250,21000250,21000250,0
0,121000260,1,붉은 철퇴 미라,121000260,21000260,21000260,0
0,121000270,1,망각의 복서 미라,121000270,21000270,21000270,0
0,121000280,1,망각의 철퇴 미라,121000280,21000280,21000280,0
0,121000290,1,나무망치 미라,121000290,21000290,21000290,0
0,121000300,1,돌망치 미라,121000300,21000300,21000300,0
0,121000310,1,쇠망치 미라,121000310,21000310,21000310,0
0,121000320,1,그리드 청기사,121000320,21000320,21000320,0
0,121000330,1,그리드 적기사,121000330,21000330,21000330,0
0,121000340,1,그리드 혈기사,121000340,21000340,21000340,0
0,121000350,1,그리드 용기사,121000350,21000350,21000350,0
0,121000360,1,다크니스트,121000360,21000360,21000360,0
0,121000370,1,데스마스터,121000370,21000370,21000370,10007
0,121000380,1,그리드 단장 아티스,121000380,21000380,21000380,10008
0,121000390,1,꼬깨,121000390,121000390,21000390,0
0,121000400,1,톱날 꼬깨,121000400,21000400,21000400,0
0,121000410,1,별가사리 루루루,121000410,21000410,21000410,0
0,121000420,1,별가사리 로로로,121000420,121000420,21000420,0
0,121000430,1,별가사리 라라라,121000430,21000430,21000430,0
0,121000440,1,몽글,121000440,121000440,21000440,0
0,121000450,1,페리몽글,121000450,21000450,21000450,0
0,121000460,1,필라몽글,121000460,21000460,21000460,0
0,121000470,1,안테나 몽글,121000470,21000470,21000470,0
0,121000480,1,상어,121000480,121000480,21000480,0
0,121000490,1,갑판상어,121000490,21000490,21000490,0
0,121000500,1,알비다(정예),121000500,21000500,21000500,10006
0,121000510,1,후커(정예),121000510,21000510,21000510,10005
0,121000520,1,스켈레턴,121000520,21000520,21000520,0
0,121000530,1,스켈레통,121000530,21000530,21000530,0
0,121000540,1,스켈레틱,121000540,21000540,21000540,0
0,121000550,1,스켈레톤 엉클,121000550,21000550,21000550,0
0,121000560,1,스켈레톤 정찰병,121000560,21000560,21000560,0
0,121000570,1,스켈레톤 투척병,121000570,21000570,21000570,0
0,121000580,1,스켈레마,121000580,21000580,21000580,0
0,121000590,1,스켈레바,121000590,21000590,21000590,0
0,121000600,1,붐붐,121000600,21000600,21000600,0
0,121000610,1,용암붐붐,121000610,21000610,21000610,0
0,121000620,1,엄마 붐붐,121000620,21000620,21000620,0
0,121000630,1,제이슨 붐붐,121000630,21000630,21000630,0
0,121000640,1,로커(정예),121000640,21000640,21000640,10009
0,121000650,1,진흙 늪지괴물,121000650,21000650,21000650,0
0,121000660,1,수포 진흙 늪지괴물,121000660,21000660,21000660,0
0,121000670,1,늪지 괴물,121000670,21000670,21000670,0
0,121000680,1,난폭한 나무꾼,121000680,21000680,21000680,0
0,121000690,1,갈고리 나무꾼,121000690,21000690,21000690,0
0,121000700,1,톱날 나무꾼,121000700,21000700,21000700,0
0,121000710,1,투척병 야쿠트,121000710,21000710,21000710,0
0,121000720,1,주술사 야쿠트,121000720,21000720,21000720,0
0,121000730,1,야쿠트,121000730,21000730,21000730,0
0,121000740,1,엘루만(정예),121000740,21000740,21000740,10011
0,121000750,1,줄기 악마꽃,121000750,21000750,21000750,0
0,121000760,1,줄기 악마꽃 데데,121000760,21000760,21000760,0
0,121000770,1,씨 악마꽃,121000770,21000770,21000770,0
0,121000780,1,정찰병 데데,121000780,21000780,21000780,0
0,121000790,1,투척병 데데,121000790,21000790,21000790,0
0,121000800,1,데비,121000800,21000800,21000800,0
0,121000810,1,붉은 자드,121000810,21000810,21000810,0
0,121000820,1,전사 자드,121000820,21000820,21000820,0
0,121000830,1,자드,121000830,21000830,21000830,0
0,121000840,1,리버 자드,121000840,21000840,21000840,0
0,121000850,1,그레이 동동,121000850,21000850,21000850,0
0,121000860,1,그린 동동,121000860,21000860,21000860,0
0,121000870,1,블루 동동,121000870,21000870,21000870,0
0,121000880,1,레드 동동,121000880,21000880,21000880,0
0,121000890,1,전사 팽이,121000890,21000890,21000890,0
0,121000900,1,투구 팽이,121000900,21000900,21000900,0
0,121000910,1,팽이,121000910,21000910,21000910,0
0,121000920,1,슬러페,121000920,21000920,21000920,0
0,121000930,1,숲 포자 요정,121000930,21000930,21000930,0
0,121000940,1,숲 꽃 요정,121000940,21000940,21000940,0
0,121000950,1,숲 열매 요정,121000950,21000950,21000950,0
0,121000960,1,아르카(정예),121000960,21000960,21000960,10016
0,121000970,1,펑프,121000970,21000970,21000970,0
0,121000980,1,암살자 펑프,121000980,21000980,21000980,0
0,121000990,1,도둑 펑프,121000990,21000990,21000990,0
0,121001000,1,그린들(정예),121001000,21001000,21001000,10008
0,121001010,1,엉클포키,121001010,21001010,21001010,0
0,121001020,1,큰 엉클 포키,121001020,21001020,21001020,0
0,121001030,1,포키,121001030,21001030,21001030,0
0,121001040,1,벌룬(정예),121001040,21001040,21001040,10014
0,121001050,1,풍뎅이,121001050,21001050,21001050,0
0,121001060,1,큰뿔 풍뎅이,121001060,21001060,21001060,0
0,121001070,1,사슴뿔 풍뎅이,121001070,21001070,21001070,0
0,121001080,1,점박이 풍뎅이,121001080,21001080,21001080,0
0,121001090,1,개굴맹이,121001090,21001090,21001090,0
0,121001100,1,개굴꽁이,121001100,21001100,21001100,0
0,121001110,1,빅스,121001110,21001110,21001110,0
0,121001120,1,모크빅스,121001120,21001120,21001120,0
0,121001130,1,샤포,121001130,21001130,21001130,0
0,121001140,1,투척병 샤포,121001140,21001140,21001140,0
0,121001150,1,주술사 샤포,121001150,21001150,21001150,0
0,121001160,1,쿵카(정예),121001160,21001160,21001160,10004
0,121001170,1,드라이어드,121001170,21001170,21001170,0
0,121001180,1,푸카 쵸피,121001180,21001180,21001180,0
0,121001190,1,푸카 프라미,121001190,21001190,21001190,0
0,121001200,1,푸카 토리,121001200,21001200,21001200,0
0,121001210,1,푸카 페포,121001210,21001210,21001210,0
0,121001220,1,레사스,121001220,21001220,21001220,0
0,121001230,1,사르가스 레사스,121001230,21001230,21001230,0
0,121001240,1,샤울라 레사스,121001240,21001240,21001240,0
0,121001250,1,안타레스(정예),121001250,21001250,21001250,10019
0,121001260,1,멘타 피페리타,121001260,21001260,21001260,0
0,121001270,1,멘타 스피카타,121001270,21001270,21001270,0
0,121001280,1,가이던(정예),121001280,21001280,21001280,10017
0,121001290,1,복어,121001290,21001290,21001290,0
0,121001300,1,아르미테미스,121001300,21001300,21001300,0
0,121001310,1,루나,121001310,21001310,21001310,0
0,121001320,1,사마귀,121001320,21001320,21001320,0
0,121001330,1,갈퀴 사마귀,121001330,21001330,21001330,0
0,121001340,1,발톱날개 일족,121001340,21001340,21001340,0
0,121001350,1,발톱날개 정찰병,121001350,21001350,21001350,0
0,121001360,1,난폭한 불찌,121001360,21001360,21001360,0
0,121001370,1,돌연변이 불찌,121001370,21001370,21001370,0
0,121001380,1,불찌,121001380,21001380,21001380,0
0,121001390,1,애벌레,121001390,21001390,21001390,0
0,121001400,1,갈퀴 애벌레,121001400,21001400,21001400,0
0,121001410,1,뿔 애벌레,121001410,21001410,21001410,0
0,121001420,1,스파쥬민골렘,121001420,21001420,21001420,0
0,121001430,1,디멘토이드 골렘,121001430,21001430,21001430,0
0,121001440,1,애퍼타이트 골렘,121001440,21001440,21001440,0
0,121001450,1,스피넬 골렘(정예),121001450,21001450,21001450,10015
0,121001460,1,다일,121001460,21001460,21001460,0
0,121001470,1,뼈다귀 다일,121001470,21001470,21001470,0
0,121001480,1,살코수쿠스 다일,121001480,21001480,21001480,0
0,121001490,1,알곤,121001490,21001490,21001490,0
0,121001500,1,정찰병 알곤,121001500,21001500,21001500,0
0,121001510,1,투척병 알곤,121001510,21001510,21001510,0
0,121001520,1,누멘 알곤,121001520,21001520,21001520,0
0,121001530,1,키마트(정예),121001530,21001530,21001530,10018
0,121001540,1,반디,121001540,21001540,21001540,0
0,121001550,1,반디 정찰병,121001550,21001550,21001550,0
0,121001560,1,반디 장로,121001560,21001560,21001560,0
0,121001570,1,반디 여왕 벨라 (정예),121001570,21001570,21001570,10010
0,121001580,1,나방,121001580,21001580,21001580,0
0,121001590,1,긴 주둥이 나방,121001590,21001590,21001590,0
0,121001600,1,벌꿀 나방,121001600,21001600,21001600,0
0,121001610,1,일곱 난쟁이 첫째,121001610,21001610,21001610,0
0,121001620,1,일곱 난쟁이 둘째,121001620,21001620,21001620,0
0,121001630,1,일곱 난쟁이 셋째,121001630,21001630,21001630,0
0,121001640,1,일곱 난쟁이 넷째,121001640,21001640,21001640,0
0,121001650,1,윙,121001650,21001650,21001650,0
0,121001660,1,큰 눈 윙,121001660,21001660,21001660,0
0,121001670,1,큰 뿔 윙,121001670,21001670,21001670,0
0,121001680,1,호르,121001680,21001680,21001680,0
