IDX,f_NationCodeStr,ContainerNo,Memo,SuccessRateControlNo,BagGrpNo01,BagGrpNo02,BagGrpNo03,BagGrpNo04,BagGrpNo05,BagGrpNo06,BagGrpNo07,BagGrpNo08,BagGrpNo09,BagGrpNo10,RewardItem
3558,0,1208150,카오스 위험한 동굴 미션 2 C,1208150,60001241,1115100,0,1100015,0,0,0,0,0,0,50902620
3559,0,1208160,카오스 위험한 동굴 미션 2 D,1208160,60001241,1115100,0,0,0,0,0,0,0,0,50902630
3560,0,1208170,카오스 위험한 동굴 미션 2 E,1208170,60001241,1115100,0,0,0,0,0,0,0,0,0
3561,0,1208180,카오스 위험한 동굴 미션 2 F,0,60001241,1115100,0,0,0,0,0,0,0,0,0
3562,0,1208190,카오스 위험한 동굴 미션 3 SSS,1208190,60001311,1115190,50900010,1100015,0,0,0,0,0,0,50902570
3563,0,1208200,카오스 위험한 동굴 미션 3 SS,1208200,60001311,1115190,50900010,1100015,0,0,0,0,0,0,50902580
3564,0,1208210,카오스 위험한 동굴 미션 3 S,1208210,60001311,1115190,50900010,1100015,0,0,0,0,0,0,50902590
3565,0,1208220,카오스 위험한 동굴 미션 3 A,1208220,60001311,1115190,0,1100015,0,0,0,0,0,0,50902600
3566,0,1208230,카오스 위험한 동굴 미션 3 B,1208230,60001311,1115190,0,1100015,0,0,0,0,0,0,50902610
3567,0,1208240,카오스 위험한 동굴 미션 3 C,1208240,60001311,1115190,0,1100015,0,0,0,0,0,0,50902620
3568,0,1208250,카오스 위험한 동굴 미션 3 D,1208250,60001311,1115190,0,0,0,0,0,0,0,0,50902630
3569,0,1208260,카오스 위험한 동굴 미션 3 E,1208260,60001311,1115190,0,0,0,0,0,0,0,0,0
3570,0,1208270,카오스 위험한 동굴 미션 3 F,0,60001311,1115190,0,0,0,0,0,0,0,0,0
3571,0,1208280,카오스 위험한 동굴 미션 4 SSS,1208280,60001321,1115280,50900010,1100015,0,0,0,0,0,0,50902570
3572,0,1208290,카오스 위험한 동굴 미션 4 SS,1208290,60001321,1115280,50900010,1100015,0,0,0,0,0,0,50902580
3573,0,1208300,카오스 위험한 동굴 미션 4 S,1208300,60001321,1115280,50900010,1100015,0,0,0,0,0,0,50902590
3574,0,1208310,카오스 위험한 동굴 미션 4 A,1208310,60001321,1115280,0,1100015,0,0,0,0,0,0,50902600
3575,0,1208320,카오스 위험한 동굴 미션 4 B,1208320,60001321,1115280,0,1100015,0,0,0,0,0,0,50902610
3576,0,1208330,카오스 위험한 동굴 미션 4 C,1208330,60001321,1115280,0,1100015,0,0,0,0,0,0,50902620
3577,0,1208340,카오스 위험한 동굴 미션 4 D,1208340,60001321,1115280,0,0,0,0,0,0,0,0,50902630
3578,0,1208350,카오스 위험한 동굴 미션 4 E,1208350,60001321,1115280,0,0,0,0,0,0,0,0,0
3579,0,1208360,카오스 위험한 동굴 미션 4 F,0,60001321,1115280,0,0,0,0,0,0,0,0,0
3580,0,1209010,카오스 악마의 숨결 난이도 1 SSS,1209010,60001331,1117010,50900010,1100015,0,0,0,0,0,0,50902640
3581,0,1209020,카오스 악마의 숨결 난이도 1 SS,1209020,60001331,1117010,50900010,1100015,0,0,0,0,0,0,50902650
3582,0,1209030,카오스 악마의 숨결 난이도 1 S,1209030,60001331,1117010,50900010,1100015,0,0,0,0,0,0,50902660
3583,0,1209040,카오스 악마의 숨결 난이도 1 A,1209040,60001331,1117010,0,1100015,0,0,0,0,0,0,50902670
3584,0,1209050,카오스 악마의 숨결 난이도 1 B,1209050,60001331,1117010,0,1100015,0,0,0,0,0,0,50902680
3585,0,1209060,카오스 악마의 숨결 난이도 1 C,1209060,60001331,1117010,0,1100015,0,0,0,0,0,0,50902690
3586,0,1209070,카오스 악마의 숨결 난이도 1 D,1209070,60001331,1117010,0,0,0,0,0,0,0,0,50902700
3587,0,1209080,카오스 악마의 숨결 난이도 1 E,1209080,60001331,1117010,0,0,0,0,0,0,0,0,0
3588,0,1209090,카오스 악마의 숨결 난이도 1 F,0,60001331,1117010,0,0,0,0,0,0,0,0,0
3589,0,1209100,카오스 악마의 숨결 난이도 2 SSS,1209100,60001341,1117100,50900010,1100015,0,0,0,0,0,0,50902640
3590,0,1209110,카오스 악마의 숨결 난이도 2 SS,1209110,60001341,1117100,50900010,1100015,0,0,0,0,0,0,50902650
3591,0,1209120,카오스 악마의 숨결 난이도 2 S,1209120,60001341,1117100,50900010,1100015,0,0,0,0,0,0,50902660
3592,0,1209130,카오스 악마의 숨결 난이도 2 A,1209130,60001341,1117100,0,1100015,0,0,0,0,0,0,50902670
3593,0,1209140,카오스 악마의 숨결 난이도 2 B,1209140,60001341,1117100,0,1100015,0,0,0,0,0,0,50902680
3594,0,1209150,카오스 악마의 숨결 난이도 2 C,1209150,60001341,1117100,0,1100015,0,0,0,0,0,0,50902690
3595,0,1209160,카오스 악마의 숨결 난이도 2 D,1209160,60001341,1117100,0,0,0,0,0,0,0,0,50902700
3596,0,1209170,카오스 악마의 숨결 난이도 2 E,1209170,60001341,1117100,0,0,0,0,0,0,0,0,0
3597,0,1209180,카오스 악마의 숨결 난이도 2 F,0,60001341,1117100,0,0,0,0,0,0,0,0,0
3598,0,1209190,카오스 악마의 숨결 난이도 3 SSS,1209190,60001411,1117190,50900010,1100015,0,0,0,0,0,0,50902640
3599,0,1209200,카오스 악마의 숨결 난이도 3 SS,1209200,60001411,1117190,50900010,1100015,0,0,0,0,0,0,50902650
3600,0,1209210,카오스 악마의 숨결 난이도 3 S,1209210,60001411,1117190,50900010,1100015,0,0,0,0,0,0,50902660
3601,0,1209220,카오스 악마의 숨결 난이도 3 A,1209220,60001411,1117190,0,1100015,0,0,0,0,0,0,50902670
3602,0,1209230,카오스 악마의 숨결 난이도 3 B,1209230,60001411,1117190,0,1100015,0,0,0,0,0,0,50902680
3603,0,1209240,카오스 악마의 숨결 난이도 3 C,1209240,60001411,1117190,0,1100015,0,0,0,0,0,0,50902690
3604,0,1209250,카오스 악마의 숨결 난이도 3 D,1209250,60001411,1117190,0,0,0,0,0,0,0,0,50902700
3605,0,1209260,카오스 악마의 숨결 난이도 3 E,1209260,60001411,1117190,0,0,0,0,0,0,0,0,0
3606,0,1209270,카오스 악마의 숨결 난이도 3 F,0,60001411,1117190,0,0,0,0,0,0,0,0,0
3607,0,1209280,카오스 악마의 숨결 난이도 4 SSS,1209280,60001421,1117280,50900010,1100015,0,0,0,0,0,0,50902640
3608,0,1209290,카오스 악마의 숨결 난이도 4 SS,1209290,60001421,1117280,50900010,1100015,0,0,0,0,0,0,50902650
3609,0,1209300,카오스 악마의 숨결 난이도 4 S,1209300,60001421,1117280,50900010,1100015,0,0,0,0,0,0,50902660
3610,0,1209310,카오스 악마의 숨결 난이도 4 A,1209310,60001421,1117280,0,1100015,0,0,0,0,0,0,50902670
3611,0,1209320,카오스 악마의 숨결 난이도 4 B,1209320,60001421,1117280,0,1100015,0,0,0,0,0,0,50902680
3612,0,1209330,카오스 악마의 숨결 난이도 4 C,1209330,60001421,1117280,0,1100015,0,0,0,0,0,0,50902690
3613,0,1209340,카오스 악마의 숨결 난이도 4 D,1209340,60001421,1117280,0,0,0,0,0,0,0,0,50902700
3614,0,1209350,카오스 악마의 숨결 난이도 4 E,1209350,60001421,1117280,0,0,0,0,0,0,0,0,0
3615,0,1209360,카오스 악마의 숨결 난이도 4 F,0,60001421,1117280,0,0,0,0,0,0,0,0,0
3616,0,1210010,카오스 이글거리는 늪지대 난이도1 SSS,1210010,60001431,1118010,50900010,1100015,0,0,0,0,0,0,50902710
3617,0,1210020,카오스 이글거리는 늪지대 난이도1 SS,1210020,60001431,1118010,50900010,1100015,0,0,0,0,0,0,50902720
3618,0,1210030,카오스 이글거리는 늪지대 난이도1 S,1210030,60001431,1118010,50900010,1100015,0,0,0,0,0,0,50902730
3619,0,1210040,카오스 이글거리는 늪지대 난이도1 A,1210040,60001431,1118010,0,1100015,0,0,0,0,0,0,50902740
3620,0,1210050,카오스 이글거리는 늪지대 난이도1 B,1210050,60001431,1118010,0,1100015,0,0,0,0,0,0,50902750
3621,0,1210060,카오스 이글거리는 늪지대 난이도1 C,1210060,60001431,1118010,0,1100015,0,0,0,0,0,0,50902760
3622,0,1210070,카오스 이글거리는 늪지대 난이도1 D,1210070,60001431,1118010,0,0,0,0,0,0,0,0,50902770
3623,0,1210080,카오스 이글거리는 늪지대 난이도1 E,1210080,60001431,1118010,0,0,0,0,0,0,0,0,0
3624,0,1210090,카오스 이글거리는 늪지대 난이도1 F,0,60001431,1118010,0,0,0,0,0,0,0,0,0
3625,0,1210100,카오스 이글거리는 늪지대 난이도2 SSS,1210100,60001441,1118100,50900010,1100015,0,0,0,0,0,0,50902710
3626,0,1210110,카오스 이글거리는 늪지대 난이도2 SS,1210110,60001441,1118100,50900010,1100015,0,0,0,0,0,0,50902720
3627,0,1210120,카오스 이글거리는 늪지대 난이도2 S,1210120,60001441,1118100,50900010,1100015,0,0,0,0,0,0,50902730
3628,0,1210130,카오스 이글거리는 늪지대 난이도2 A,1210130,60001441,1118100,0,1100015,0,0,0,0,0,0,50902740
3629,0,1210140,카오스 이글거리는 늪지대 난이도2 B,1210140,60001441,1118100,0,1100015,0,0,0,0,0,0,50902750
3630,0,1210150,카오스 이글거리는 늪지대 난이도2 C,1210150,60001441,1118100,0,1100015,0,0,0,0,0,0,50902760
3631,0,1210160,카오스 이글거리는 늪지대 난이도2 D,1210160,60001441,1118100,0,0,0,0,0,0,0,0,50902770
3632,0,1210170,카오스 이글거리는 늪지대 난이도2 E,1210170,60001441,1118100,0,0,0,0,0,0,0,0,0
3633,0,1210180,카오스 이글거리는 늪지대 난이도2 F,0,60001441,1118100,0,0,0,0,0,0,0,0,0
3634,0,1210190,카오스 이글거리는 늪지대 난이도3 SSS,1210190,60001511,1118190,50900010,1100015,0,0,0,0,0,0,50902710
3635,0,1210200,카오스 이글거리는 늪지대 난이도3 SS,1210200,60001511,1118190,50900010,1100015,0,0,0,0,0,0,50902720
3636,0,1210210,카오스 이글거리는 늪지대 난이도3 S,1210210,60001511,1118190,50900010,1100015,0,0,0,0,0,0,50902730
3637,0,1210220,카오스 이글거리는 늪지대 난이도3 A,1210220,60001511,1118190,0,1100015,0,0,0,0,0,0,50902740
3638,0,1210230,카오스 이글거리는 늪지대 난이도3 B,1210230,60001511,1118190,0,1100015,0,0,0,0,0,0,50902750
3639,0,1210240,카오스 이글거리는 늪지대 난이도3 C,1210240,60001511,1118190,0,1100015,0,0,0,0,0,0,50902760
3640,0,1210250,카오스 이글거리는 늪지대 난이도3 D,1210250,60001511,1118190,0,0,0,0,0,0,0,0,50902770
3641,0,1210260,카오스 이글거리는 늪지대 난이도3 E,1210260,60001511,1118190,0,0,0,0,0,0,0,0,0
3642,0,1210270,카오스 이글거리는 늪지대 난이도3 F,0,60001511,1118190,0,0,0,0,0,0,0,0,0
3643,0,1210280,카오스 이글거리는 늪지대 난이도4 SSS,1210280,60001521,1118280,50900010,1100015,0,0,0,0,0,0,50902710
3644,0,1210290,카오스 이글거리는 늪지대 난이도4 SS,1210290,60001521,1118280,50900010,1100015,0,0,0,0,0,0,50902720
3645,0,1210300,카오스 이글거리는 늪지대 난이도4 S,1210300,60001521,1118280,50900010,1100015,0,0,0,0,0,0,50902730
3646,0,1210310,카오스 이글거리는 늪지대 난이도4 A,1210310,60001521,1118280,0,1100015,0,0,0,0,0,0,50902740
3647,0,1210320,카오스 이글거리는 늪지대 난이도4 B,1210320,60001521,1118280,0,1100015,0,0,0,0,0,0,50902750
3648,0,1210330,카오스 이글거리는 늪지대 난이도4 C,1210330,60001521,1118280,0,1100015,0,0,0,0,0,0,50902760
3649,0,1210340,카오스 이글거리는 늪지대 난이도4 D,1210340,60001521,1118280,0,0,0,0,0,0,0,0,50902770
3650,0,1210350,카오스 이글거리는 늪지대 난이도4 E,1210350,60001521,1118280,0,0,0,0,0,0,0,0,0
3651,0,1210360,카오스 이글거리는 늪지대 난이도4 F,0,60001521,1118280,0,0,0,0,0,0,0,0,0
3652,0,1211010,카오스 큰나무 지대 난이도 1 SSS,1211010,60001531,1211010,50900010,1100015,0,0,0,0,0,0,50902780
3653,0,1211020,카오스 큰나무 지대 난이도 1 SS,1211020,60001531,1211010,50900010,1100015,0,0,0,0,0,0,50902790
3654,0,1211030,카오스 큰나무 지대 난이도 1 S,1211030,60001531,1211010,50900010,1100015,0,0,0,0,0,0,50902800
3655,0,1211040,카오스 큰나무 지대 난이도 1 A,1211040,60001531,1211010,0,1100015,0,0,0,0,0,0,50902810
3656,0,1211050,카오스 큰나무 지대 난이도 1 B,1211050,60001531,1211010,0,1100015,0,0,0,0,0,0,50902820
3657,0,1211060,카오스 큰나무 지대 난이도 1 C,1211060,60001531,1211010,0,1100015,0,0,0,0,0,0,50902830
3658,0,1211070,카오스 큰나무 지대 난이도 1 D,1211070,60001531,1211010,0,0,0,0,0,0,0,0,50902840
3659,0,1211080,카오스 큰나무 지대 난이도 1 E,1211080,60001531,1211010,0,0,0,0,0,0,0,0,0
3660,0,1211090,카오스 큰나무 지대 난이도 1 F,0,60001531,1211010,0,0,0,0,0,0,0,0,0
3661,0,1211100,카오스 큰나무 지대 난이도 2 SSS,1211100,60001541,1211100,50900010,1100015,0,0,0,0,0,0,50902780
3662,0,1211110,카오스 큰나무 지대 난이도 2 SS,1211110,60001541,1211100,50900010,1100015,0,0,0,0,0,0,50902790
3663,0,1211120,카오스 큰나무 지대 난이도 2 S,1211120,60001541,1211100,50900010,1100015,0,0,0,0,0,0,50902800
3664,0,1211130,카오스 큰나무 지대 난이도 2 A,1211130,60001541,1211100,0,1100015,0,0,0,0,0,0,50902810
3665,0,1211140,카오스 큰나무 지대 난이도 2 B,1211140,60001541,1211100,0,1100015,0,0,0,0,0,0,50902820
3666,0,1211150,카오스 큰나무 지대 난이도 2 C,1211150,60001541,1211100,0,1100015,0,0,0,0,0,0,50902830
3667,0,1211160,카오스 큰나무 지대 난이도 2 D,1211160,60001541,1211100,0,0,0,0,0,0,0,0,50902840
3668,0,1211170,카오스 큰나무 지대 난이도 2 E,1211170,60001541,1211100,0,0,0,0,0,0,0,0,0
3669,0,1211180,카오스 큰나무 지대 난이도 2 F,0,60001541,1211100,0,0,0,0,0,0,0,0,0
3670,0,1211190,카오스 큰나무 지대 난이도 3 SSS,1211190,60001611,1211190,50900010,1100015,0,0,0,0,0,0,50902780
3671,0,1211200,카오스 큰나무 지대 난이도 3 SS,1211200,60001611,1211190,50900010,1100015,0,0,0,0,0,0,50902790
3672,0,1211210,카오스 큰나무 지대 난이도 3 S,1211210,60001611,1211190,50900010,1100015,0,0,0,0,0,0,50902800
3673,0,1211220,카오스 큰나무 지대 난이도 3 A,1211220,60001611,1211190,0,1100015,0,0,0,0,0,0,50902810
3674,0,1211230,카오스 큰나무 지대 난이도 3 B,1211230,60001611,1211190,0,1100015,0,0,0,0,0,0,50902820
3675,0,1211240,카오스 큰나무 지대 난이도 3 C,1211240,60001611,1211190,0,1100015,0,0,0,0,0,0,50902830
3676,0,1211250,카오스 큰나무 지대 난이도 3 D,1211250,60001611,1211190,0,0,0,0,0,0,0,0,50902840
3677,0,1211260,카오스 큰나무 지대 난이도 3 E,1211260,60001611,1211190,0,0,0,0,0,0,0,0,0
3678,0,1211270,카오스 큰나무 지대 난이도 3 F,0,60001611,1211190,0,0,0,0,0,0,0,0,0
3679,0,1211280,카오스 큰나무 지대 난이도 4 SSS,1211280,60001621,1211280,50900010,1100015,0,0,0,0,0,0,50902780
3680,0,1211290,카오스 큰나무 지대 난이도 4 SS,1211290,60001621,1211280,50900010,1100015,0,0,0,0,0,0,50902790
3681,0,1211300,카오스 큰나무 지대 난이도 4 S,1211300,60001621,1211280,50900010,1100015,0,0,0,0,0,0,50902800
3682,0,1211310,카오스 큰나무 지대 난이도 4 A,1211310,60001621,1211280,0,1100015,0,0,0,0,0,0,50902810
3683,0,1211320,카오스 큰나무 지대 난이도 4 B,1211320,60001621,1211280,0,1100015,0,0,0,0,0,0,50902820
3684,0,1211330,카오스 큰나무 지대 난이도 4 C,1211330,60001621,1211280,0,1100015,0,0,0,0,0,0,50902830
3685,0,1211340,카오스 큰나무 지대 난이도 4 D,1211340,60001621,1211280,0,0,0,0,0,0,0,0,50902840
3686,0,1211350,카오스 큰나무 지대 난이도 4 E,1211350,60001621,1211280,0,0,0,0,0,0,0,0,0
3687,0,1211360,카오스 큰나무 지대 난이도 4 F,0,60001621,1211280,0,0,0,0,0,0,0,0,0
3688,0,1212010,카오스 신들의 안식처 난이도 1 SSS,1212010,60001631,1212010,50900010,1100015,0,0,0,0,0,0,50902850
3689,0,1212020,카오스 신들의 안식처 난이도 1 SS,1212020,60001631,1212010,50900010,1100015,0,0,0,0,0,0,50902860
3690,0,1212030,카오스 신들의 안식처 난이도 1 S,1212030,60001631,1212010,50900010,1100015,0,0,0,0,0,0,50902870
3691,0,1212040,카오스 신들의 안식처 난이도 1 A,1212040,60001631,1212010,0,1100015,0,0,0,0,0,0,50902880
3692,0,1212050,카오스 신들의 안식처 난이도 1 B,1212050,60001631,1212010,0,1100015,0,0,0,0,0,0,50902890
3693,0,1212060,카오스 신들의 안식처 난이도 1 C,1212060,60001631,1212010,0,1100015,0,0,0,0,0,0,50902900
3694,0,1212070,카오스 신들의 안식처 난이도 1 D,1212070,60001631,1212010,0,0,0,0,0,0,0,0,50902910
3695,0,1212080,카오스 신들의 안식처 난이도 1 E,1212080,60001631,1212010,0,0,0,0,0,0,0,0,0
3696,0,1212090,카오스 신들의 안식처 난이도 1 F,0,60001631,1212010,0,0,0,0,0,0,0,0,0
3697,0,1212100,카오스 신들의 안식처 난이도 2 SSS,1212100,60001641,1212100,50900010,1100015,0,0,0,0,0,0,50902850
3698,0,1212110,카오스 신들의 안식처 난이도 2 SS,1212110,60001641,1212100,50900010,1100015,0,0,0,0,0,0,50902860
3699,0,1212120,카오스 신들의 안식처 난이도 2 S,1212120,60001641,1212100,50900010,1100015,0,0,0,0,0,0,50902870
3700,0,1212130,카오스 신들의 안식처 난이도 2 A,1212130,60001641,1212100,0,1100015,0,0,0,0,0,0,50902880
3701,0,1212140,카오스 신들의 안식처 난이도 2 B,1212140,60001641,1212100,0,1100015,0,0,0,0,0,0,50902890
3702,0,1212150,카오스 신들의 안식처 난이도 2 C,1212150,60001641,1212100,0,1100015,0,0,0,0,0,0,50902900
3703,0,1212160,카오스 신들의 안식처 난이도 2 D,1212160,60001641,1212100,0,0,0,0,0,0,0,0,50902910
3704,0,1212170,카오스 신들의 안식처 난이도 2 E,1212170,60001641,1212100,0,0,0,0,0,0,0,0,0
3705,0,1212180,카오스 신들의 안식처 난이도 2 F,0,60001641,1212100,0,0,0,0,0,0,0,0,0
3706,0,1212190,카오스 신들의 안식처 난이도 3 SSS,1212190,60001711,1212190,50900010,1100015,0,0,0,0,0,0,50902850
3707,0,1212200,카오스 신들의 안식처 난이도 3 SS,1212200,60001711,1212190,50900010,1100015,0,0,0,0,0,0,50902860
3708,0,1212210,카오스 신들의 안식처 난이도 3 S,1212210,60001711,1212190,50900010,1100015,0,0,0,0,0,0,50902870
3709,0,1212220,카오스 신들의 안식처 난이도 3 A,1212220,60001711,1212190,0,1100015,0,0,0,0,0,0,50902880
3710,0,1212230,카오스 신들의 안식처 난이도 3 B,1212230,60001711,1212190,0,1100015,0,0,0,0,0,0,50902890
3711,0,1212240,카오스 신들의 안식처 난이도 3 C,1212240,60001711,1212190,0,1100015,0,0,0,0,0,0,50902900
3712,0,1212250,카오스 신들의 안식처 난이도 3 D,1212250,60001711,1212190,0,0,0,0,0,0,0,0,50902910
3713,0,1212260,카오스 신들의 안식처 난이도 3 E,1212260,60001711,1212190,0,0,0,0,0,0,0,0,0
3714,0,1212270,카오스 신들의 안식처 난이도 3 F,0,60001711,1212190,0,0,0,0,0,0,0,0,0
3715,0,1212280,카오스 신들의 안식처 난이도 4 SSS,1212280,60001721,1212280,50900010,1100015,0,0,0,0,0,0,50902850
3716,0,1212290,카오스 신들의 안식처 난이도 4 SS,1212290,60001721,1212280,50900010,1100015,0,0,0,0,0,0,50902860
3717,0,1212300,카오스 신들의 안식처 난이도 4 S,1212300,60001721,1212280,50900010,1100015,0,0,0,0,0,0,50902870
3718,0,1212310,카오스 신들의 안식처 난이도 4 A,1212310,60001721,1212280,0,1100015,0,0,0,0,0,0,50902880
3719,0,1212320,카오스 신들의 안식처 난이도 4 B,1212320,60001721,1212280,0,1100015,0,0,0,0,0,0,50902890
3720,0,1212330,카오스 신들의 안식처 난이도 4 C,1212330,60001721,1212280,0,1100015,0,0,0,0,0,0,50902900
3721,0,1212340,카오스 신들의 안식처 난이도 4 D,1212340,60001721,1212280,0,0,0,0,0,0,0,0,50902910
3722,0,1212350,카오스 신들의 안식처 난이도 4 E,1212350,60001721,1212280,0,0,0,0,0,0,0,0,0
3723,0,1212360,카오스 신들의 안식처 난이도 4 F,0,60001721,1212280,0,0,0,0,0,0,0,0,0
3724,0,1213010,카오스 잊혀진 마을 난이도 1 SSS,1213010,60001731,1213010,50900010,1100015,0,0,0,0,0,0,50902920
3725,0,1213020,카오스 잊혀진 마을 난이도 1 SS,1213020,60001731,1213010,50900010,1100015,0,0,0,0,0,0,50902930
3726,0,1213030,카오스 잊혀진 마을 난이도 1 S,1213030,60001731,1213010,50900010,1100015,0,0,0,0,0,0,50902940
3727,0,1213040,카오스 잊혀진 마을 난이도 1 A,1213040,60001731,1213010,0,1100015,0,0,0,0,0,0,50902950
3728,0,1213050,카오스 잊혀진 마을 난이도 1 B,1213050,60001731,1213010,0,1100015,0,0,0,0,0,0,50902960
3729,0,1213060,카오스 잊혀진 마을 난이도 1 C,1213060,60001731,1213010,0,1100015,0,0,0,0,0,0,50902970
3730,0,1213070,카오스 잊혀진 마을 난이도 1 D,1213070,60001731,1213010,0,0,0,0,0,0,0,0,50902980
3731,0,1213080,카오스 잊혀진 마을 난이도 1 E,1213080,60001731,1213010,0,0,0,0,0,0,0,0,0
3732,0,1213090,카오스 잊혀진 마을 난이도 1 F,0,60001731,1213010,0,0,0,0,0,0,0,0,0
3733,0,1213100,카오스 잊혀진 마을 난이도 2 SSS,1213100,60001741,1213100,50900010,1100015,0,0,0,0,0,0,50902920
3734,0,1213110,카오스 잊혀진 마을 난이도 2 SS,1213110,60001741,1213100,50900010,1100015,0,0,0,0,0,0,50902930
3735,0,1213120,카오스 잊혀진 마을 난이도 2 S,1213120,60001741,1213100,50900010,1100015,0,0,0,0,0,0,50902940
3736,0,1213130,카오스 잊혀진 마을 난이도 2 A,1213130,60001741,1213100,0,1100015,0,0,0,0,0,0,50902950
3737,0,1213140,카오스 잊혀진 마을 난이도 2 B,1213140,60001741,1213100,0,1100015,0,0,0,0,0,0,50902960
